PlayerID,FullName,Team,Home,OPS,Date
677690,Diosbel Arias,Tomateros de Culiacan,True,0.655,2024-10-19
606019,Esteban Quiroz,Tomateros de Culiacan,True,1.186,2024-10-19
802560,Ichiro Cano,Tomateros de Culiacan,True,0.0,2024-10-19
807581,Randy Delgado,Algodoneros de Guasave,False,0.0,2024-10-12
674504,Francisco Hernandez,Algodoneros de Guasave,False,0.0,2024-10-12
687045,Justin Wylie,Algodoneros de Guasave,False,0.0,2024-10-12
674706,Alan Lopez,Algodoneros de Guasave,False,0.0,2024-10-12
660436,Yadir Drake,Algodoneros de Guasave,False,1.167,2024-10-12
510548,Jose Heberto Felix,Algodoneros de Guasave,False,2.0,2024-10-12
656029,Alexis Wilson,Algodoneros de Guasave,False,0.0,2024-10-12
657733,Roberto Ramos,Algodoneros de Guasave,False,0.0,2024-10-12
477399,Jesse Castillo,Algodoneros de Guasave,False,1.75,2024-10-12
700032,Victor Labrada,Algodoneros de Guasave,False,0.5,2024-10-12
592312,Jorge Flores,Algodoneros de Guasave,False,0.833,2024-10-12
685694,Keven Lamas,Algodoneros de Guasave,False,0.0,2024-10-12
682183,Drew Avans,Algodoneros de Guasave,False,0.2,2024-10-12
540204,Ramon Rios,Tomateros de Culiacan,True,0.0,2024-10-12
652999,Jesus Fabela,Tomateros de Culiacan,True,0.0,2024-10-12
455378,Ali Solis,Tomateros de Culiacan,True,0.0,2024-10-12
519068,Efren Navarro,Tomateros de Culiacan,True,1.25,2024-10-12
657675,Rudy Martin,Tomateros de Culiacan,True,0.0,2024-10-12
655996,Cristian Santana,Tomateros de Culiacan,True,0.25,2024-10-12
687019,Andrés Alvarez,Tomateros de Culiacan,True,0.75,2024-10-12
677690,Diosbel Arias,Tomateros de Culiacan,True,1.667,2024-10-12
606019,Esteban Quiroz,Tomateros de Culiacan,True,0.5,2024-10-12
664583,Beder Gutierrez,Caneros de los Mochis,False,0.0,2024-10-18
661270,Roel Santos,Caneros de los Mochis,False,0.696,2024-10-18
587275,Alan Espinoza,Caneros de los Mochis,False,0.653,2024-10-18
596107,Eric Filia,Caneros de los Mochis,False,0.541,2024-10-18
665455,Isaac Rodriguez,Caneros de los Mochis,False,1.1,2024-10-18
630111,Yasmany Tomás,Caneros de los Mochis,False,0.39,2024-10-18
681909,Justin Dean,Caneros de los Mochis,False,0.316,2024-10-18
668616,Marco Jaime,Caneros de los Mochis,False,0.596,2024-10-18
685474,Felix Stevens,Caneros de los Mochis,False,0.555,2024-10-18
616613,Rodolfo Amador,Caneros de los Mochis,False,0.788,2024-10-18
677977,Edgar Robles,Caneros de los Mochis,False,0.0,2024-10-18
703060,Alejandro Urias,Caneros de los Mochis,False,0.666,2024-10-18
540204,Ramon Rios,Tomateros de Culiacan,True,0.474,2024-10-18
652999,Jesus Fabela,Tomateros de Culiacan,True,0.495,2024-10-18
695000,Poncho Ruiz,Tomateros de Culiacan,True,1.167,2024-10-18
455378,Ali Solis,Tomateros de Culiacan,True,0.517,2024-10-18
519068,Efren Navarro,Tomateros de Culiacan,True,0.607,2024-10-18
657675,Rudy Martin,Tomateros de Culiacan,True,0.681,2024-10-18
608841,Joey Meneses,Tomateros de Culiacan,True,0.0,2024-10-18
655996,Cristian Santana,Tomateros de Culiacan,True,1.098,2024-10-18
677605,Luis Verdugo,Tomateros de Culiacan,True,0.8,2024-10-18
687019,Andrés Alvarez,Tomateros de Culiacan,True,0.696,2024-10-18
596105,Dwight Smith Jr.,Tomateros de Culiacan,True,1.271,2024-10-18
677690,Diosbel Arias,Tomateros de Culiacan,True,0.709,2024-10-18
606019,Esteban Quiroz,Tomateros de Culiacan,True,1.185,2024-10-18
802560,Ichiro Cano,Tomateros de Culiacan,True,0.0,2024-10-18
701033,Jorge Rivera,Algodoneros de Guasave,False,2.0,2024-10-20
807581,Randy Delgado,Algodoneros de Guasave,False,0.666,2024-10-20
674504,Francisco Hernandez,Algodoneros de Guasave,False,0.455,2024-10-20
687045,Justin Wylie,Algodoneros de Guasave,False,0.459,2024-10-20
674706,Alan Lopez,Algodoneros de Guasave,False,2.0,2024-10-20
660840,Jose Lizarraga,Algodoneros de Guasave,False,0.0,2024-10-20
660436,Yadir Drake,Algodoneros de Guasave,False,0.776,2024-10-20
656029,Alexis Wilson,Algodoneros de Guasave,False,0.823,2024-10-20
657733,Roberto Ramos,Algodoneros de Guasave,False,0.632,2024-10-20
477399,Jesse Castillo,Algodoneros de Guasave,False,0.962,2024-10-20
652669,Angel Erro,Algodoneros de Guasave,False,1.12,2024-10-20
592312,Jorge Flores,Algodoneros de Guasave,False,0.753,2024-10-20
685694,Keven Lamas,Algodoneros de Guasave,False,0.297,2024-10-20
682183,Drew Avans,Algodoneros de Guasave,False,0.654,2024-10-20
664021,Ciro Norzagaray,Mayos de Navojoa,True,0.0,2024-10-20
458501,Luis Alfonso Cruz,Mayos de Navojoa,True,0.819,2024-10-20
661313,Asael Sanchez,Mayos de Navojoa,True,0.734,2024-10-20
617918,Marco Chicuate,Mayos de Navojoa,True,0.0,2024-10-20
550492,Luis Juarez,Mayos de Navojoa,True,0.533,2024-10-20
694942,Matt McDermott,Mayos de Navojoa,True,0.947,2024-10-20
668992,Missael Rivera,Mayos de Navojoa,True,0.421,2024-10-20
680636,Ramon Mendoza,Mayos de Navojoa,True,0.0,2024-10-20
634739,Miguel Guzman,Mayos de Navojoa,True,0.457,2024-10-20
686659,Julian Escobedo,Mayos de Navojoa,True,0.831,2024-10-20
547375,Sergio Perez,Mayos de Navojoa,True,1.75,2024-10-20
660842,Juan Uriarte,Mayos de Navojoa,True,0.634,2024-10-20
664009,Brantley Bell,Mayos de Navojoa,True,0.716,2024-10-20
678966,Mike Hart,Mayos de Navojoa,True,0.349,2024-10-20
672361,Agustin Ruiz,Mayos de Navojoa,True,0.488,2024-10-20
701033,Jorge Rivera,Algodoneros de Guasave,False,0.666,2024-10-20
807581,Randy Delgado,Algodoneros de Guasave,False,0.666,2024-10-20
674504,Francisco Hernandez,Algodoneros de Guasave,False,0.417,2024-10-20
687045,Justin Wylie,Algodoneros de Guasave,False,0.514,2024-10-20
674706,Alan Lopez,Algodoneros de Guasave,False,2.0,2024-10-20
660840,Jose Lizarraga,Algodoneros de Guasave,False,0.333,2024-10-20
660436,Yadir Drake,Algodoneros de Guasave,False,0.764,2024-10-20
806873,Yael Romero,Algodoneros de Guasave,False,0.0,2024-10-20
656029,Alexis Wilson,Algodoneros de Guasave,False,0.823,2024-10-20
657733,Roberto Ramos,Algodoneros de Guasave,False,0.611,2024-10-20
477399,Jesse Castillo,Algodoneros de Guasave,False,0.962,2024-10-20
652669,Angel Erro,Algodoneros de Guasave,False,1.034,2024-10-20
592312,Jorge Flores,Algodoneros de Guasave,False,0.676,2024-10-20
