season,team_id,team_name,player_id,Name,POS,G,GO,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,PA,TB,RBI,LOB,sacBunts,SF,BABIP,GO/FO,AB/HR,team,1B,pRunMult,pRunMinDen,pRunPlusDen,wOBA
2021,677.0,Naranjeros de Hermosillo,657051,Nicholas Torres,RF,60,42,35,10,1,9,80,27,3,71,1,0.311,228,0.385,0.482,0.867,4,5,55.6,4,1079,257,110,37,102,0,1,0.443,1.17,25.33,HER,51,51.744393503403245,158,96,0.396
2021,677.0,Naranjeros de Hermosillo,650995,Norberto Obeso,LF,58,70,27,10,0,0,19,37,2,65,1,0.297,219,0.398,0.342,0.74,3,4,57.1,4,947,264,75,19,85,5,2,0.322,0.97,,HER,55,43.21354877981296,156,101,0.348
2021,677.0,Naranjeros de Hermosillo,606580,Jose Cardona,CF,68,75,52,18,0,5,31,20,1,84,1,0.293,287,0.339,0.408,0.747,5,14,73.7,8,1029,311,117,33,121,1,2,0.312,0.75,57.4,HER,61,54.187240883183,205,104,0.347
2021,677.0,Naranjeros de Hermosillo,458501,Luis Alfonso Cruz,3B,51,49,18,7,0,5,17,9,1,54,0,0.286,189,0.313,0.402,0.715,0,1,100.0,10,644,201,76,37,82,0,3,0.288,0.68,37.8,HER,42,33.68977505395385,138,62,0.329
2021,677.0,Naranjeros de Hermosillo,688023,Angel Camacho,SS,25,17,11,3,1,0,12,2,0,14,2,0.275,51,0.327,0.373,0.7,0,3,100.0,1,205,57,19,6,24,2,0,0.359,1.7,,HER,10,9.056771069669635,37,18,0.32
2021,677.0,Naranjeros de Hermosillo,680636,Ramon Mendoza,3B,16,13,6,0,0,0,14,4,0,13,0,0.255,51,0.309,0.255,0.564,0,0,,3,207,58,13,2,17,3,0,0.351,0.93,,HER,13,7.083617121354656,38,17,0.262
2021,677.0,Naranjeros de Hermosillo,608365,Addison Russell,2B,40,49,26,8,2,4,27,16,1,39,2,0.248,157,0.326,0.401,0.727,1,6,85.7,6,661,175,63,20,76,0,0,0.278,1.17,39.25,HER,25,30.119005312378945,118,56,0.339
2021,677.0,Naranjeros de Hermosillo,503429,Walter Ibarra,1B,44,43,21,9,0,4,41,5,0,41,1,0.247,166,0.27,0.373,0.643,1,2,66.7,2,652,179,62,22,79,5,2,0.301,0.9,41.5,HER,28,26.880619777544133,127,47,0.29
2021,677.0,Naranjeros de Hermosillo,663967,César Salazar,C,54,42,16,14,1,1,51,10,1,42,9,0.235,179,0.305,0.341,0.646,0,2,100.0,6,752,203,61,20,91,3,2,0.318,0.86,179.0,HER,26,30.341082950583807,139,60,0.3
2021,677.0,Naranjeros de Hermosillo,676761,Irving Lopez,2B,40,31,12,4,0,1,20,11,1,25,4,0.231,108,0.325,0.296,0.621,0,0,,1,497,126,32,11,52,3,0,0.276,0.89,108.0,HER,20,17.74985003596923,83,39,0.293
2021,677.0,Naranjeros de Hermosillo,675970,Alex Robles,DH,23,25,8,0,0,0,11,4,0,16,2,0.225,71,0.286,0.225,0.511,2,1,33.3,0,300,78,16,7,36,1,0,0.267,1.25,,HER,16,9.089386862929555,55,22,0.251
2021,677.0,Naranjeros de Hermosillo,624645,Julian Leon,C,39,35,10,4,0,0,39,14,0,25,6,0.197,127,0.302,0.228,0.53,0,1,100.0,3,583,149,29,10,61,0,2,0.278,1.17,,HER,21,18.64192767417409,104,45,0.269
2021,677.0,Naranjeros de Hermosillo,642299,Alejandro Flores,1B,41,35,10,4,0,3,33,11,1,22,2,0.183,120,0.261,0.292,0.553,3,2,40.0,2,501,137,35,12,75,3,1,0.224,1.03,40.0,HER,15,17.637772397764373,99,34,0.256
2021,677.0,Naranjeros de Hermosillo,543875,Niko Vasquez,1B,25,23,8,3,0,0,21,11,0,15,0,0.181,83,0.277,0.217,0.494,0,0,,2,364,94,18,5,45,0,0,0.242,0.96,,HER,12,10.977002656189477,68,26,0.25
2021,677.0,Naranjeros de Hermosillo,657733,Roberto Ramos,DH,5,3,0,0,0,0,9,1,0,3,0,0.176,17,0.222,0.176,0.398,0,0,,0,71,18,3,0,7,0,0,0.375,1.5,,HER,3,1.6576157932599191,14,4,0.198
2021,677.0,Naranjeros de Hermosillo,696535,Brayan Mendoza,RF,22,5,3,0,0,0,9,1,0,0,0,0.0,18,0.053,0.0,0.053,0,0,,0,78,19,0,2,8,0,0,0.0,1.25,,HER,0,0.2981539483149798,18,1,0.039
2021,677.0,Naranjeros de Hermosillo,674073,Jack Weisenburger,P,9,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,HER,0,0.0,0,0,
2021,678.0,Tomateros de Culiacan,546366,Francisco Lugo,X,43,33,12,7,1,0,13,5,0,41,0,0.383,107,0.407,0.467,0.874,2,5,71.4,1,404,113,50,17,48,0,1,0.432,1.57,,CUL,33,22.740081622489072,67,46,0.407
2021,678.0,Tomateros de Culiacan,590271,Sebastián Elizalde,RF,64,65,43,8,1,6,15,36,6,78,3,0.336,232,0.424,0.457,0.881,9,14,60.9,7,956,276,106,35,101,0,5,0.333,0.82,38.67,CUL,63,53.911164573072874,159,111,0.398
2021,678.0,Tomateros de Culiacan,678405,Hansen Lopez,C,1,0,0,0,0,0,2,0,0,1,0,0.333,3,0.333,0.333,0.666,0,0,,0,12,3,1,1,0,0,0,1.0,,,CUL,1,0.4531539483149798,2,1,0.315
2021,678.0,Tomateros de Culiacan,538079,Antonio Lamas,X,19,9,4,2,0,0,6,1,0,13,0,0.325,40,0.341,0.375,0.716,2,1,33.3,2,150,41,15,6,26,0,0,0.382,0.75,,CUL,11,6.789155276409717,27,14,0.337
2021,678.0,Tomateros de Culiacan,680118,Dairon Blanco,CF,37,38,21,9,0,2,28,15,2,48,1,0.312,154,0.376,0.409,0.785,7,21,75.0,3,590,173,63,10,51,3,0,0.371,0.88,77.0,CUL,37,30.54423689889879,106,62,0.358
2021,678.0,Tomateros de Culiacan,680771,Mateo Gil,SS,15,8,3,1,0,0,7,0,0,11,0,0.306,36,0.297,0.333,0.63,0,0,,1,124,37,12,3,15,0,1,0.367,0.73,,CUL,10,5.2846934314647775,26,11,0.292
2021,678.0,Tomateros de Culiacan,519068,Efren Navarro,1B,60,60,28,7,0,4,45,32,3,61,2,0.296,206,0.385,0.388,0.773,4,3,42.9,4,975,247,80,37,76,0,7,0.348,1.28,51.5,CUL,50,42.82254745171823,152,92,0.358
2021,678.0,Tomateros de Culiacan,453575,Jose Guadalupe Chavez,SS,50,37,21,7,0,1,25,23,3,43,2,0.291,148,0.393,0.358,0.751,6,0,0.0,4,690,176,53,7,65,3,0,0.344,0.8,148.0,CUL,35,29.141852692158704,105,65,0.346
2021,678.0,Tomateros de Culiacan,608841,Joey Meneses,1B,57,63,23,15,1,7,26,22,3,62,2,0.29,214,0.358,0.467,0.825,3,4,57.1,13,875,240,100,47,109,0,2,0.301,0.97,30.57,CUL,39,46.10470007193846,154,83,0.374
2021,678.0,Tomateros de Culiacan,698795,Yoelkis Guibert,CF,37,46,16,3,0,0,26,11,0,40,3,0.284,141,0.348,0.305,0.653,5,7,58.3,3,553,156,43,12,45,1,0,0.348,1.53,,CUL,37,23.27531320900891,101,54,0.317
2021,678.0,Tomateros de Culiacan,455369,Ramiro Pena,2B,64,67,44,15,2,5,31,21,0,69,2,0.282,245,0.339,0.42,0.759,2,6,75.0,4,1072,273,103,25,118,2,3,0.302,0.81,49.0,CUL,47,48.549393503403245,179,92,0.352
2021,678.0,Tomateros de Culiacan,591331,Alan Sanchez,LF,21,16,4,1,0,0,9,3,0,11,0,0.275,40,0.326,0.3,0.626,0,1,100.0,1,135,43,12,1,27,0,0,0.355,4.0,,CUL,10,6.179155276409717,29,14,0.302
2021,678.0,Tomateros de Culiacan,455378,Ali Solis,C,23,19,5,2,0,1,15,1,0,17,0,0.274,62,0.281,0.355,0.636,0,0,,3,232,66,22,9,36,2,1,0.34,1.36,62.0,CUL,14,9.548617121354656,46,18,0.286
2021,678.0,Tomateros de Culiacan,500869,Emmanuel Avila,3B,67,93,23,10,0,2,25,17,0,62,9,0.265,234,0.337,0.333,0.67,11,2,15.4,10,925,265,78,27,114,3,1,0.288,1.6,117.0,CUL,50,40.966239555088265,173,88,0.319
2021,678.0,Tomateros de Culiacan,652999,Jesus Fabela,LF,46,33,16,2,0,0,14,9,0,21,3,0.244,86,0.337,0.267,0.604,4,5,55.6,5,381,101,23,4,43,3,0,0.292,1.57,,CUL,19,13.769080294394332,65,33,0.293
2021,678.0,Tomateros de Culiacan,616569,Diego Madero,SS,33,16,13,4,0,4,11,9,1,17,0,0.236,72,0.317,0.458,0.775,0,3,100.0,2,316,85,33,11,32,3,1,0.224,0.5,18.0,CUL,9,15.076232914614577,56,25,0.337
2021,678.0,Tomateros de Culiacan,656029,Alexis Wilson,C,49,56,21,6,0,4,20,17,0,38,1,0.232,164,0.308,0.341,0.649,2,1,33.3,2,710,185,56,19,91,3,0,0.243,1.06,41.0,CUL,28,28.19900531237895,126,56,0.307
2021,678.0,Tomateros de Culiacan,641104,Carlos Mendivil,DH,20,12,3,2,0,0,12,6,0,8,0,0.211,38,0.318,0.263,0.581,0,1,100.0,0,197,45,10,5,17,1,0,0.308,1.71,,CUL,6,6.014155276409717,30,14,0.284
2021,678.0,Tomateros de Culiacan,654118,Eric Meza,X,9,7,0,0,0,0,2,0,0,3,0,0.176,17,0.158,0.176,0.334,0,0,,1,57,19,3,3,12,0,2,0.176,1.0,,CUL,3,1.3594618449449394,16,3,0.149
2021,678.0,Tomateros de Culiacan,592859,Stevie Wilkerson,CF,9,9,5,1,0,2,15,7,0,5,0,0.143,35,0.279,0.343,0.622,1,0,0.0,1,163,43,12,6,13,0,1,0.158,1.29,17.5,CUL,2,6.546539483149798,31,12,0.298
2021,678.0,Tomateros de Culiacan,677775,Javier Mireles,X,13,6,4,0,0,0,3,0,0,1,0,0.083,12,0.083,0.083,0.166,1,0,0.0,1,34,12,1,0,11,0,0,0.111,3.0,,CUL,1,0.4531539483149798,11,1,0.079
2021,678.0,Tomateros de Culiacan,685771,Alfredo Hurtado,X,14,14,0,0,0,0,11,2,0,1,0,0.037,27,0.103,0.037,0.14,1,0,0.0,1,124,32,1,0,16,3,0,0.063,3.5,,CUL,1,1.0494618449449393,26,3,0.075
2021,678.0,Tomateros de Culiacan,593604,Alberto Baldonado,P,8,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,CUL,0,0.0,0,0,
2021,678.0,Tomateros de Culiacan,680365,German Revilla,C,1,0,0,0,0,0,2,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,7,2,0,0,3,0,0,,,,CUL,0,0.0,2,0,0.0
2021,679.0,Venados de Mazatlan,540204,Ramon Rios,2B,68,103,33,10,1,2,12,9,1,88,3,0.336,262,0.362,0.405,0.767,1,16,94.1,8,864,283,106,29,111,7,2,0.344,1.51,131.0,MAZ,75,48.69593298655304,176,99,0.349
2021,679.0,Venados de Mazatlan,650818,Mikell Granberry,LF,4,2,2,0,0,1,2,1,0,3,0,0.333,9,0.4,0.667,1.067,0,1,100.0,0,35,10,6,3,4,0,0,0.333,1.0,9.0,MAZ,2,2.6044618449449395,6,4,0.485
2021,679.0,Venados de Mazatlan,634496,Leo German,RF,62,79,32,14,2,1,45,24,1,69,2,0.296,233,0.363,0.386,0.749,5,7,58.3,2,936,273,90,33,86,11,3,0.358,1.46,233.0,MAZ,52,45.05831719329312,167,94,0.337
2021,679.0,Venados de Mazatlan,459441,Maxwell Leon,LF,32,25,12,4,0,4,12,17,0,23,2,0.291,79,0.424,0.494,0.918,1,0,0.0,1,391,99,39,13,41,0,1,0.297,1.25,19.75,MAZ,15,21.12485003596923,57,42,0.429
2021,679.0,Venados de Mazatlan,678499,Randy Romero,CF,67,87,30,9,2,1,47,16,1,81,3,0.289,280,0.331,0.346,0.677,5,16,76.2,0,1171,311,97,28,111,9,3,0.34,1.13,280.0,MAZ,69,46.93408693486802,202,99,0.31
2021,679.0,Venados de Mazatlan,670623,Isaac Paredes,DH,42,27,26,6,0,4,20,37,5,40,2,0.282,142,0.436,0.408,0.844,0,0,,1,740,181,58,23,55,0,0,0.305,0.49,35.5,MAZ,30,33.90077638204859,102,74,0.389
2021,679.0,Venados de Mazatlan,608608,Carlos Munoz,1B,41,29,11,7,1,3,20,13,1,34,1,0.252,135,0.322,0.385,0.707,0,0,,3,547,150,52,12,63,1,0,0.277,0.55,45.0,MAZ,23,24.81877372585911,101,47,0.328
2021,679.0,Venados de Mazatlan,499864,Luis Jimenez,3B,53,46,14,8,1,1,32,3,0,47,3,0.249,189,0.272,0.317,0.589,2,2,50.0,1,679,198,60,23,103,3,0,0.295,0.69,189.0,MAZ,37,27.07900531237895,142,53,0.274
2021,679.0,Venados de Mazatlan,594020,Ricardo Valenzuela,C,62,57,25,9,1,5,39,35,4,50,1,0.248,202,0.36,0.376,0.736,1,1,50.0,4,952,243,76,24,88,4,1,0.283,0.93,40.4,MAZ,35,40.22785402025344,153,82,0.336
2021,679.0,Venados de Mazatlan,616404,Edson Garcia,SS,57,61,21,5,1,0,24,16,0,41,1,0.244,168,0.314,0.286,0.6,4,6,60.0,3,727,190,48,8,97,5,0,0.285,1.3,,MAZ,35,25.74292900226883,127,58,0.285
2021,679.0,Venados de Mazatlan,518402,Jose Alvarez,1B,63,75,23,15,0,6,58,11,3,59,3,0.24,246,0.279,0.374,0.653,1,3,75.0,14,885,262,92,29,116,0,2,0.288,1.34,41.0,MAZ,38,40.2718526921587,189,70,0.296
2021,679.0,Venados de Mazatlan,668833,Morgan McCullough,3B,7,9,3,0,0,0,5,1,0,5,1,0.238,21,0.304,0.238,0.542,0,0,,1,79,23,5,0,14,0,0,0.313,4.5,,MAZ,5,2.8870776382048584,16,7,0.271
2021,679.0,Venados de Mazatlan,467143,Héctor Gómez,SS,16,16,5,2,1,1,13,2,0,14,2,0.237,59,0.286,0.356,0.642,0,1,100.0,0,223,63,21,4,36,0,0,0.289,1.0,59.0,MAZ,10,9.703617121354656,45,18,0.303
2021,679.0,Venados de Mazatlan,616570,Daniel Sanchez,C,17,6,3,0,0,0,9,6,0,6,0,0.222,27,0.364,0.222,0.586,0,0,,1,150,33,6,0,14,0,0,0.333,1.0,,MAZ,6,4.507847379779758,21,12,0.305
2021,679.0,Venados de Mazatlan,692941,Hector Mora,SS,33,16,6,3,0,0,15,5,0,12,2,0.214,56,0.302,0.268,0.57,1,1,50.0,0,228,65,15,3,26,2,0,0.293,1.07,,MAZ,9,8.474925017984617,44,19,0.273
2021,679.0,Venados de Mazatlan,572182,Darnell Sweeney,LF,23,26,5,2,1,0,20,12,1,15,1,0.197,76,0.315,0.25,0.565,2,2,50.0,5,358,90,19,3,34,1,0,0.268,1.63,,MAZ,12,11.570156604504454,61,27,0.273
2021,679.0,Venados de Mazatlan,623519,David Olmedo-Barrera,LF,12,15,2,1,0,0,8,8,1,8,2,0.195,41,0.353,0.22,0.573,3,2,40.0,0,180,51,9,5,28,0,0,0.242,1.5,,MAZ,7,6.6586171213546566,33,17,0.287
2021,679.0,Venados de Mazatlan,689161,Carlos Arellano,X,4,1,1,0,0,0,3,1,0,1,0,0.143,7,0.25,0.143,0.393,0,0,,0,32,8,1,1,3,0,0,0.25,0.5,,MAZ,1,0.7513078966299596,6,2,0.21
2021,679.0,Venados de Mazatlan,678540,Brayan Quintero,SS,14,4,2,0,0,0,3,1,0,1,0,0.111,9,0.2,0.111,0.311,0,0,,0,36,11,1,0,5,1,0,0.167,2.0,,MAZ,1,0.7513078966299596,8,2,0.153
2021,679.0,Venados de Mazatlan,602113,Jose Augusto Figueroa,X,25,17,5,1,1,0,19,4,0,5,0,0.106,47,0.176,0.17,0.346,1,0,0.0,2,215,52,8,3,28,1,0,0.179,2.43,,MAZ,3,4.328385534834818,42,9,0.17
2021,679.0,Venados de Mazatlan,680029,Oziel Flores,X,14,2,1,0,0,0,1,1,0,0,0,0.0,6,0.143,0.0,0.143,2,0,0.0,0,26,7,0,0,2,0,0,0.0,0.67,,MAZ,0,0.2981539483149798,6,1,0.105
2021,679.0,Venados de Mazatlan,685736,Cristian Mejia,C,1,2,0,0,0,0,0,1,0,0,0,0.0,2,0.25,0.0,0.25,0,0,,0,15,4,0,1,0,0,1,0.0,2.0,,MAZ,0,0.2981539483149798,3,1,0.184
2021,680.0,Yaquis de Obregon,628013,Victor Mendoza,1B,51,52,24,11,0,10,25,14,5,69,4,0.352,196,0.405,0.561,0.966,1,3,75.0,5,870,215,110,37,86,0,1,0.364,1.02,19.6,OBR,48,48.01208427867854,128,82,0.428
2021,680.0,Yaquis de Obregon,666018,Jonathan Aranda,DH,41,38,12,3,0,2,24,17,2,33,2,0.284,116,0.382,0.362,0.744,1,2,66.7,5,563,137,42,9,56,1,1,0.341,1.65,58.0,OBR,28,22.866389519119032,84,50,0.347
2021,680.0,Yaquis de Obregon,661148,Carlos Sepulveda,2B,62,66,31,14,0,6,37,35,2,63,10,0.28,225,0.399,0.422,0.821,4,10,71.4,3,1124,275,95,22,71,4,1,0.311,1.03,37.5,OBR,43,51.50039483149798,163,106,0.381
2021,680.0,Yaquis de Obregon,516736,Leandro Castro,RF,19,20,8,6,1,1,14,0,0,22,0,0.275,80,0.272,0.413,0.685,1,0,0.0,2,277,81,33,6,40,0,1,0.318,0.8,80.0,OBR,14,13.286232914614576,59,22,0.312
2021,680.0,Yaquis de Obregon,614182,Jose Carlos Urena,DH,56,39,20,8,0,8,52,15,1,44,0,0.27,163,0.331,0.466,0.797,5,4,44.4,2,675,178,76,24,77,0,0,0.35,1.39,20.38,OBR,28,34.08769741574899,119,58,0.367
2021,680.0,Yaquis de Obregon,524648,Alejandro Gonzalez,CF,49,32,21,3,1,1,35,24,0,32,4,0.269,119,0.408,0.336,0.744,3,3,50.0,1,641,152,40,10,59,5,0,0.373,1.28,119.0,OBR,27,25.36608295058381,87,60,0.357
2021,680.0,Yaquis de Obregon,656172,Arel Campoy,SS,35,16,5,1,0,0,15,3,0,14,2,0.264,53,0.328,0.283,0.611,2,1,33.3,1,229,61,15,5,19,3,0,0.368,1.45,,OBR,13,8.184925017984616,39,19,0.285
2021,680.0,Yaquis de Obregon,519434,Michael Wing,1B,35,33,17,11,1,1,32,8,0,36,3,0.263,137,0.315,0.38,0.695,3,2,40.0,5,573,149,52,18,55,0,1,0.333,0.89,137.0,OBR,23,24.48508162248907,102,47,0.327
2021,680.0,Yaquis de Obregon,653245,Kristian Delgado,3B,48,38,21,6,2,2,33,8,0,34,4,0.256,133,0.315,0.376,0.691,1,1,50.0,1,589,151,50,14,56,5,1,0.323,1.12,66.5,OBR,24,23.91877372585911,100,46,0.315
2021,680.0,Yaquis de Obregon,666931,Jared Oliva,CF,28,31,12,3,2,3,31,4,0,27,2,0.235,115,0.27,0.374,0.644,3,1,25.0,3,466,123,43,19,58,1,1,0.293,1.11,38.33,OBR,19,18.95461844944939,89,33,0.297
2021,680.0,Yaquis de Obregon,692798,Italo Motta,3B,28,21,5,1,0,1,18,3,0,13,0,0.232,56,0.271,0.304,0.575,3,1,25.0,0,215,63,17,6,38,4,0,0.324,2.63,56.0,OBR,11,8.032309224724697,43,16,0.257
2021,680.0,Yaquis de Obregon,468368,Gabriel Gutierrez,C,45,55,17,2,0,3,16,16,1,33,4,0.231,143,0.321,0.308,0.629,2,2,50.0,5,596,168,44,13,60,3,2,0.238,1.25,47.67,OBR,28,24.15954346743401,112,52,0.297
2021,680.0,Yaquis de Obregon,518770,Alonzo Harris,LF,55,62,32,6,2,3,35,22,0,52,1,0.226,230,0.294,0.309,0.603,7,19,73.1,1,1032,256,71,26,80,1,2,0.253,0.74,76.67,OBR,41,36.22708427867855,180,75,0.289
2021,680.0,Yaquis de Obregon,574831,Michael Choice,RF,24,24,9,3,1,2,20,11,1,19,2,0.221,86,0.323,0.349,0.672,3,0,0.0,3,388,99,30,6,45,0,0,0.266,1.04,43.0,OBR,13,15.601464501134412,67,31,0.317
2021,680.0,Yaquis de Obregon,471906,Reynaldo Rodriguez,1B,23,21,9,2,0,2,16,7,0,19,2,0.221,86,0.295,0.314,0.609,1,2,66.7,1,346,96,27,9,45,1,0,0.25,0.68,43.0,OBR,15,13.837002656189476,67,28,0.292
2021,680.0,Yaquis de Obregon,585251,Juan Carlos Gamboa,SS,44,44,14,6,0,3,31,23,2,29,1,0.209,139,0.325,0.317,0.642,1,2,66.7,1,680,167,44,15,67,4,0,0.248,1.13,46.33,OBR,20,24.36638951911903,110,51,0.299
2021,680.0,Yaquis de Obregon,571531,Sergio Burruel,C,31,32,4,2,1,0,18,5,0,18,1,0.205,88,0.253,0.25,0.503,1,1,50.0,3,365,97,22,9,53,2,1,0.254,1.39,,OBR,15,11.140694759559514,71,24,0.237
2021,680.0,Yaquis de Obregon,501731,Rainel Rosario,LF,10,15,6,0,0,2,12,3,0,8,1,0.2,40,0.273,0.35,0.623,0,0,,0,160,44,14,3,27,0,0,0.231,3.0,20.0,OBR,6,6.736539483149798,32,12,0.297
2021,680.0,Yaquis de Obregon,641878,Ian Miller,RF,10,14,6,1,0,0,9,3,1,7,5,0.194,36,0.341,0.222,0.563,1,5,83.3,0,163,44,8,1,9,0,0,0.259,2.33,,OBR,6,5.684155276409717,29,14,0.28
2021,680.0,Yaquis de Obregon,623173,Chuck Taylor,LF,5,1,2,0,0,0,7,3,1,3,1,0.188,16,0.35,0.188,0.538,0,0,,0,69,20,3,2,4,0,0,0.333,0.2,,OBR,3,2.278923689889879,13,6,0.254
2021,680.0,Yaquis de Obregon,593755,Armando Araiza,P,13,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,OBR,0,0.0,0,0,
2021,680.0,Yaquis de Obregon,800102,Sergio Gastelum,X,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,7,1,0,0,0,0,0,,,,OBR,0,0.0,1,0,0.0
2021,680.0,Yaquis de Obregon,675202,Juan Kirk,C,9,3,1,0,0,0,2,1,0,0,1,0.0,6,0.25,0.0,0.25,0,0,,1,37,8,0,0,3,0,0,0.0,3.0,,OBR,0,0.6213078966299597,6,2,0.188
2021,680.0,Yaquis de Obregon,800020,Luis Serrano,3B,2,3,0,0,0,0,3,0,0,0,0,0.0,7,0.0,0.0,0.0,0,0,,0,18,7,0,0,4,0,0,0.0,3.0,,OBR,0,0.0,7,0,0.0
2021,680.0,Yaquis de Obregon,685728,Adolfo Valdez,X,7,0,0,0,0,0,1,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,11,2,0,0,2,0,0,0.0,0.0,,OBR,0,0.0,2,0,0.0
2021,680.0,Yaquis de Obregon,682655,Fernando Villalobos,X,3,0,0,0,0,0,2,0,0,0,1,0.0,2,0.333,0.0,0.333,0,0,,0,11,3,0,0,1,0,0,,,,OBR,0,0.32315394831497984,2,1,0.256
2021,680.0,Yaquis de Obregon,650980,Samuel Zazueta,P,38,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,OBR,0,0.0,0,0,
2021,5482.0,Algodoneros de Guasave,652669,Angel Erro,2B,42,36,23,10,0,1,13,17,0,45,2,0.372,121,0.454,0.479,0.933,1,2,66.7,4,536,142,58,19,50,1,1,0.407,1.24,121.0,GSV,34,30.053698743843725,77,64,0.436
2021,5482.0,Algodoneros de Guasave,669315,Orlando Pina,X,4,0,1,0,0,0,1,2,0,1,0,0.333,3,0.5,0.333,0.833,0,0,,0,30,6,1,1,1,0,1,0.333,0.0,,GSV,1,1.0494618449449393,3,3,0.403
2021,5482.0,Algodoneros de Guasave,660436,Yadir Drake,RF,63,69,39,12,1,5,33,30,3,68,4,0.305,223,0.392,0.435,0.827,0,4,100.0,10,949,260,97,32,114,0,3,0.335,1.23,44.6,GSV,50,49.0614711416081,158,99,0.381
2021,5482.0,Algodoneros de Guasave,622561,Jhoan Urena,3B,67,70,35,11,2,8,56,40,4,74,0,0.303,244,0.4,0.463,0.863,1,1,50.0,7,1079,285,113,41,112,0,1,0.365,1.56,30.5,GSV,53,56.28170272812794,171,110,0.395
2021,5482.0,Algodoneros de Guasave,634739,Miguel Guzman,LF,60,87,24,6,3,0,31,8,1,72,2,0.303,238,0.329,0.353,0.682,6,3,33.3,5,806,251,84,25,85,2,1,0.346,1.71,,GSV,63,38.87046981351337,167,81,0.316
2021,5482.0,Algodoneros de Guasave,604996,Carlos Garzon,C,18,3,4,2,0,0,5,5,1,6,0,0.3,20,0.44,0.4,0.84,0,0,,0,87,25,8,0,12,0,0,0.4,0.5,,GSV,4,4.511539483149798,14,10,0.377
2021,5482.0,Algodoneros de Guasave,510548,Jose Heberto Felix,C,53,67,17,12,0,1,21,5,1,50,0,0.286,175,0.302,0.371,0.673,2,3,60.0,9,645,188,65,24,84,6,2,0.316,1.49,175.0,GSV,37,28.39715926069393,127,54,0.3
2021,5482.0,Algodoneros de Guasave,668616,Marco Jaime,SS,66,72,26,5,1,0,33,32,0,62,5,0.284,218,0.385,0.317,0.702,3,9,75.0,2,1026,263,69,18,74,6,2,0.332,1.22,,GSV,56,41.322240883183,158,99,0.337
2021,5482.0,Algodoneros de Guasave,533822,Mario Vega,SS,19,11,6,2,1,0,3,0,0,9,0,0.281,32,0.281,0.406,0.687,0,0,,1,111,34,13,3,14,2,0,0.31,1.0,,GSV,6,5.248385534834818,23,9,0.297
2021,5482.0,Algodoneros de Guasave,554428,Alejandro Ortiz,LF,8,9,2,0,0,0,7,2,0,7,1,0.269,26,0.345,0.269,0.614,1,0,0.0,1,109,30,7,0,13,1,0,0.368,2.25,,GSV,7,4.091539483149798,19,10,0.295
2021,5482.0,Algodoneros de Guasave,585133,Arturo Rodriguez,DH,51,36,18,6,0,7,25,14,0,43,4,0.267,161,0.341,0.435,0.776,0,2,100.0,7,661,179,70,31,86,0,0,0.279,0.63,23.0,GSV,30,33.38031320900891,118,61,0.365
2021,5482.0,Algodoneros de Guasave,664021,Ciro Norzagaray,2B,32,18,5,1,0,0,15,1,0,14,0,0.264,53,0.278,0.283,0.561,1,1,50.0,4,205,55,15,2,27,1,0,0.368,2.57,,GSV,13,6.9423092247246965,39,15,0.261
2021,5482.0,Algodoneros de Guasave,685694,Keven Lamas,3B,30,25,11,5,0,1,13,3,0,22,3,0.253,87,0.298,0.345,0.643,0,0,,6,353,95,30,9,62,1,1,0.284,0.86,87.0,GSV,16,14.280156604504453,66,28,0.301
2021,5482.0,Algodoneros de Guasave,477399,Jesse Castillo,1B,68,49,35,14,0,8,48,57,5,55,1,0.252,218,0.404,0.427,0.831,1,4,80.0,4,1224,280,93,45,105,0,4,0.283,0.7,27.25,GSV,33,52.52539483149798,167,108,0.382
2021,5482.0,Algodoneros de Guasave,606019,Esteban Quiroz,2B,10,11,4,0,0,0,10,7,0,9,1,0.25,36,0.386,0.25,0.636,0,1,100.0,1,181,44,9,3,12,0,0,0.346,1.83,,GSV,9,6.488617121354657,27,17,0.328
2021,5482.0,Algodoneros de Guasave,641303,Forrestt Allday,CF,56,67,32,10,1,1,34,30,1,49,6,0.247,198,0.36,0.323,0.683,2,2,50.0,5,953,240,64,27,66,4,2,0.291,1.24,198.0,GSV,37,37.30677771014332,151,84,0.326
2021,5482.0,Algodoneros de Guasave,674706,Alan Lopez,2B,45,38,14,1,1,2,30,13,0,25,0,0.223,112,0.304,0.304,0.608,0,4,100.0,3,530,127,34,7,73,2,0,0.288,1.81,56.0,GSV,21,17.968542139339274,87,38,0.291
