game_id,date,trajectory,event,coordX,coordY,pitchername,pitcherid,pitcher_hand,batter_name,batter_id,bat_side,split_batter,split_pitcher,balls,strikes,outs,isOut
714752,2022-11-27,line_drive,triple,187.79,79.72,Manuel Castro,701195,Right,Luis Santos,676021,Right,vs_RHP,vs_RHB,2,0,0,False
714752,2022-11-27,ground_ball,field_out,151.26,156.49,Manuel Castro,701195,Right,Walter Ibarra,503429,Left,vs_RHP,vs_LHB,1,0,0,True
714752,2022-11-27,line_drive,single,177.14,112.77,David Reyes,547862,Right,Jorge Flores,592312,Right,vs_RHP,vs_RHB,1,2,0,False
714752,2022-11-27,line_drive,single,193.88,104.12,David Reyes,547862,Right,Jesse Castillo,477399,Left,vs_RHP,vs_LHB,1,0,2,False
714752,2022-11-27,fly_ball,field_out,99.51,94.97,David Reyes,547862,Right,Arturo Rodriguez,585133,Right,vs_RHP,vs_RHB,2,1,2,True
714752,2022-11-27,bunt_grounder,sac_bunt,129.44,195.12,Manuel Castro,701195,Right,Xorge Carrillo,518530,Right,vs_RHP,vs_RHB,0,0,0,True
714752,2022-11-27,fly_ball,single,70.08,141.74,Manuel Castro,701195,Right,Bernardo Heras,662966,Left,vs_RHP,vs_LHB,0,1,1,False
714752,2022-11-27,ground_ball,field_out,110.16,174.79,Jesus Huerta,675546,Right,Luis Santos,676021,Right,vs_RHP,vs_RHB,0,0,2,True
714752,2022-11-27,line_drive,single,109.66,103.62,David Reyes,547862,Right,Hector Hernandez,433636,Left,vs_RHP,vs_LHB,2,1,0,False
714752,2022-11-27,ground_ball,single,180.18,117.34,David Reyes,547862,Right,Alan Sanchez,591331,Left,vs_RHP,vs_LHB,1,2,0,False
714752,2022-11-27,ground_ball,field_out,117.27,179.87,David Reyes,547862,Right,Jorge Flores,592312,Right,vs_RHP,vs_RHB,1,2,1,True
714752,2022-11-27,ground_ball,field_out,156.84,162.08,David Reyes,547862,Right,Alejandro Ortiz,554428,Left,vs_RHP,vs_LHB,1,2,2,True
714752,2022-11-27,ground_ball,field_out,151.77,147.34,Jesus Huerta,675546,Right,Walter Ibarra,503429,Left,vs_RHP,vs_LHB,3,2,0,True
714752,2022-11-27,popup,double,184.75,140.22,Jesus Huerta,675546,Right,Reynaldo Rodriguez,471906,Right,vs_RHP,vs_RHB,0,1,1,False
714752,2022-11-27,line_drive,field_out,108.64,139.71,Jesus Huerta,675546,Right,Anthony Giansanti,572868,Right,vs_RHP,vs_RHB,0,0,1,True
714752,2022-11-27,popup,field_out,151.77,141.24,Jesus Huerta,675546,Right,Raul Navarro,554333,Right,vs_RHP,vs_RHB,3,2,2,True
714752,2022-11-27,ground_ball,field_out,111.69,147.84,David Reyes,547862,Right,Orlando Pina,669315,Right,vs_RHP,vs_RHB,0,0,0,True
714752,2022-11-27,line_drive,field_out,113.21,92.43,David Reyes,547862,Right,Cornelius Randolph,663524,Left,vs_RHP,vs_LHB,3,2,1,True
714752,2022-11-27,ground_ball,force_out,95.96,169.2,David Reyes,547862,Right,Arturo Rodriguez,585133,Right,vs_RHP,vs_RHB,0,1,2,True
714752,2022-11-27,popup,field_out,169.02,122.93,Jesus Huerta,675546,Right,Xorge Carrillo,518530,Right,vs_RHP,vs_RHB,1,0,0,True
714752,2022-11-27,fly_ball,double,171.05,57.86,Jesus Huerta,675546,Right,Bernardo Heras,662966,Left,vs_RHP,vs_LHB,2,1,1,False
714752,2022-11-27,ground_ball,field_out,154.81,151.91,Jesus Huerta,675546,Right,Amilcar Gomez,653248,Left,vs_RHP,vs_LHB,0,0,1,True
714752,2022-11-27,ground_ball,field_out,116.25,150.39,David Reyes,547862,Right,Hector Hernandez,433636,Left,vs_RHP,vs_LHB,1,2,0,True
714752,2022-11-27,ground_ball,field_out,120.31,144.79,David Reyes,547862,Right,Alan Sanchez,591331,Left,vs_RHP,vs_LHB,0,1,1,True
714752,2022-11-27,line_drive,field_out,108.64,148.86,David Reyes,547862,Right,Alan Lopez,674706,Left,vs_RHP,vs_LHB,0,1,2,True
714752,2022-11-27,line_drive,single,184.75,112.26,Jesus Huerta,675546,Right,Reynaldo Rodriguez,471906,Right,vs_RHP,vs_RHB,0,1,1,False
714752,2022-11-27,ground_ball,field_out,112.7,146.83,Jesus Huerta,675546,Right,Anthony Giansanti,572868,Right,vs_RHP,vs_RHB,2,2,1,True
714752,2022-11-27,line_drive,field_out,73.13,94.97,David Reyes,547862,Right,Jorge Flores,592312,Right,vs_RHP,vs_RHB,3,2,0,True
714752,2022-11-27,line_drive,single,79.22,115.31,David Reyes,547862,Right,Alejandro Ortiz,554428,Left,vs_RHP,vs_LHB,0,0,1,False
714752,2022-11-27,popup,field_out,175.11,132.59,David Reyes,547862,Right,Orlando Pina,669315,Right,vs_RHP,vs_RHB,2,0,1,True
714752,2022-11-27,ground_ball,single,136.55,85.31,Ariel Gracia,622739,Left,Lazaro Alonso,672906,Left,vs_LHP,vs_LHB,0,0,0,False
714752,2022-11-27,ground_ball,field_out,143.14,144.29,Ariel Gracia,622739,Left,Raul Navarro,554333,Right,vs_LHP,vs_RHB,3,1,0,True
714752,2022-11-27,popup,field_out,89.87,178.35,Miguel Aguilar,660871,Right,Amilcar Gomez,653248,Left,vs_RHP,vs_LHB,3,1,2,True
714752,2022-11-27,ground_ball,field_out,125.38,143.78,Oscar Felix,547809,Left,Alan Sanchez,591331,Left,vs_LHP,vs_LHB,3,1,1,True
714752,2022-11-27,ground_ball,field_out,108.64,152.42,Mario Jimenez,671760,Right,Jorge Flores,592312,Right,vs_RHP,vs_RHB,1,1,2,True
714752,2022-11-27,ground_ball,field_out,106.61,166.15,Miguel Aguilar,660871,Right,Luis Santos,676021,Right,vs_RHP,vs_RHB,3,2,0,True
714752,2022-11-27,popup,field_out,137.56,138.19,Miguel Aguilar,660871,Right,Walter Ibarra,503429,Left,vs_RHP,vs_LHB,0,1,1,True
714752,2022-11-27,ground_ball,field_out,110.16,157.0,Miguel Aguilar,660871,Right,Reynaldo Rodriguez,471906,Right,vs_RHP,vs_RHB,1,1,2,True
714752,2022-11-27,line_drive,field_out,84.29,112.26,Mario Jimenez,671760,Right,Alejandro Ortiz,554428,Left,vs_RHP,vs_LHB,1,1,0,True
714752,2022-11-27,ground_ball,field_out,148.72,153.94,Mario Jimenez,671760,Right,Cornelius Randolph,663524,Left,vs_RHP,vs_LHB,2,2,2,True
714752,2022-11-27,line_drive,field_out,158.87,163.1,Felipe Arredondo,456493,Right,Lazaro Alonso,672906,Left,vs_RHP,vs_LHB,0,0,1,True
714752,2022-11-27,popup,field_out,161.91,168.18,Felipe Arredondo,456493,Right,Raul Navarro,554333,Right,vs_RHP,vs_RHB,0,1,2,True
714752,2022-11-27,line_drive,field_out,182.21,108.19,Ernesto Zaragoza,592889,Right,Hector Hernandez,433636,Left,vs_RHP,vs_LHB,1,0,1,True
714752,2022-11-27,ground_ball,field_out,137.05,187.5,Ernesto Zaragoza,592889,Right,Alan Sanchez,591331,Left,vs_RHP,vs_LHB,1,0,2,True
714752,2022-11-27,ground_ball,field_out,130.46,183.43,Alejandro Barraza,573612,Right,Xorge Carrillo,518530,Right,vs_RHP,vs_RHB,2,2,0,True
714752,2022-11-27,fly_ball,field_out,172.57,94.47,Alejandro Barraza,573612,Right,Amilcar Gomez,653248,Left,vs_RHP,vs_LHB,0,0,2,True
714752,2022-11-27,line_drive,single,137.05,98.53,Seth Blair,518464,Right,Jorge Flores,592312,Right,vs_RHP,vs_RHB,0,2,1,False
714752,2022-11-27,line_drive,single,157.35,104.63,Seth Blair,518464,Right,Alejandro Ortiz,554428,Left,vs_RHP,vs_LHB,0,0,1,False
714752,2022-11-27,ground_ball,grounded_into_double_play,144.66,150.39,Seth Blair,518464,Right,Orlando Pina,669315,Right,vs_RHP,vs_RHB,0,2,1,True
714753,2022-11-20,ground_ball,field_out,107.12,172.25,Jeff Kinley,641754,Left,Samar Leyva,653001,Right,vs_LHP,vs_RHB,1,1,0,True
714753,2022-11-20,fly_ball,field_out,141.62,92.94,Jeff Kinley,641754,Left,Zach Nehrir,664215,Right,vs_LHP,vs_RHB,3,2,1,True
714753,2022-11-20,line_drive,field_out,202.5,94.97,Jeff Kinley,641754,Left,Ian Sagdal,664921,Left,vs_LHP,vs_LHB,3,1,2,True
714753,2022-11-20,ground_ball,field_out,164.45,163.1,Luis Payan,674478,Right,Cornelius Randolph,663524,Left,vs_RHP,vs_LHB,2,2,1,True
714753,2022-11-20,fly_ball,field_out,121.33,107.68,Jeff Kinley,641754,Left,Asael Sanchez,661313,Right,vs_LHP,vs_RHB,0,1,0,True
714753,2022-11-20,ground_ball,force_out,156.84,162.08,Jeff Kinley,641754,Left,Drew Ward,608380,Left,vs_LHP,vs_LHB,2,2,1,True
714753,2022-11-20,ground_ball,field_out,147.71,152.42,Jeff Kinley,641754,Left,Kristian Delgado,653245,Right,vs_LHP,vs_RHB,1,0,2,True
714753,2022-11-20,line_drive,single,199.46,118.87,Luis Payan,674478,Right,Jesse Castillo,477399,Left,vs_RHP,vs_LHB,0,1,0,False
714753,2022-11-20,line_drive,field_out,185.25,97.52,Luis Payan,674478,Right,Orlando Pina,669315,Right,vs_RHP,vs_RHB,0,1,0,True
714753,2022-11-20,line_drive,double,69.07,138.69,Luis Payan,674478,Right,Alejandro Ortiz,554428,Left,vs_RHP,vs_LHB,0,2,1,False
714753,2022-11-20,ground_ball,field_out,143.14,156.49,Luis Payan,674478,Right,Alan Sanchez,591331,Left,vs_RHP,vs_LHB,1,1,2,True
714753,2022-11-20,ground_ball,field_out,127.41,185.97,Jeff Kinley,641754,Left,Miguel Guzman,634739,Right,vs_LHP,vs_RHB,0,0,0,True
714753,2022-11-20,ground_ball,single,124.37,97.01,Jeff Kinley,641754,Left,Zach Nehrir,664215,Right,vs_LHP,vs_RHB,2,1,2,False
714753,2022-11-20,popup,field_out,108.64,149.37,Jeff Kinley,641754,Left,Ian Sagdal,664921,Left,vs_LHP,vs_LHB,1,0,2,True
714753,2022-11-20,ground_ball,field_out,124.88,143.78,Luis Payan,674478,Right,Jose Heberto Felix,510548,Right,vs_RHP,vs_RHB,0,1,0,True
714753,2022-11-20,ground_ball,fielders_choice,136.55,158.52,Luis Payan,674478,Right,Cornelius Randolph,663524,Left,vs_RHP,vs_LHB,0,1,1,False
714753,2022-11-20,fly_ball,field_out,133.5,58.88,Luis Payan,674478,Right,Orlando Pina,669315,Right,vs_RHP,vs_RHB,0,1,2,True
714753,2022-11-20,ground_ball,force_out,94.44,169.2,Jeff Kinley,641754,Left,Alan Espinoza,587275,Right,vs_LHP,vs_RHB,1,1,1,True
714753,2022-11-20,ground_ball,field_out,145.68,150.89,Jeff Kinley,641754,Left,Drew Ward,608380,Left,vs_LHP,vs_LHB,1,1,2,True
714753,2022-11-20,ground_ball,single,100.52,152.42,Luis Payan,674478,Right,Alejandro Ortiz,554428,Left,vs_RHP,vs_LHB,2,1,0,False
714753,2022-11-20,bunt_line_drive,sac_bunt,137.05,191.56,Luis Payan,674478,Right,Hector Hernandez,433636,Left,vs_RHP,vs_LHB,0,0,0,True
714753,2022-11-20,line_drive,field_out,145.17,86.84,Luis Payan,674478,Right,Alan Sanchez,591331,Left,vs_RHP,vs_LHB,2,1,1,True
714753,2022-11-20,ground_ball,field_out,117.77,167.16,Luis Payan,674478,Right,Jose Heberto Felix,510548,Right,vs_RHP,vs_RHB,1,2,2,True
714753,2022-11-20,fly_ball,double,202.5,123.44,Jeff Kinley,641754,Left,Kristian Delgado,653245,Right,vs_LHP,vs_RHB,0,1,0,False
714753,2022-11-20,bunt_grounder,sac_bunt,121.33,192.58,Jeff Kinley,641754,Left,Samar Leyva,653001,Right,vs_LHP,vs_RHB,0,0,0,True
714753,2022-11-20,fly_ball,sac_fly,184.24,105.14,Jeff Kinley,641754,Left,Zach Nehrir,664215,Right,vs_LHP,vs_RHB,2,2,1,True
