season,team_id,team_name,player_id,Name,POS,G,GO,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,PA,TB,RBI,LOB,sacBunts,SF,BABIP,GO/FO,AB/HR,team,1B,pRunMult,pRunMinDen,pRunPlusDen,wOBA
2022,675.0,Caneros de los Mochis,630111,Yasmany Tomás,1B,66,60,33,17,0,10,62,25,9,85,0,0.328,259,0.383,0.51,0.893,2,4,66.7,10,1049,287,132,57,111,0,3,0.395,1.09,25.9,MOC,58,56.305707473941006,177,101,0.395
2022,675.0,Caneros de los Mochis,616613,Rodolfo Amador,3B,64,79,31,14,0,5,38,16,3,77,4,0.308,250,0.355,0.424,0.779,1,1,50.0,9,950,279,106,38,120,0,3,0.343,1.34,50.0,MOC,58,47.47849412286537,176,94,0.353
2022,675.0,Caneros de los Mochis,696535,Brayan Mendoza,LF,51,21,12,3,0,1,25,4,0,21,0,0.284,74,0.321,0.365,0.686,2,2,50.0,3,275,80,27,8,31,2,0,0.417,2.33,74.0,MOC,17,12.146560212907517,53,25,0.319
2022,675.0,Caneros de los Mochis,665455,Isaac Rodriguez,2B,66,87,40,15,3,3,40,28,1,74,4,0.281,263,0.358,0.395,0.753,5,10,66.7,8,1262,301,104,16,74,5,1,0.321,1.28,87.67,MOC,53,50.187880904856954,190,105,0.352
2022,675.0,Caneros de los Mochis,668616,Marco Jaime,SS,65,84,36,5,2,3,33,24,1,63,1,0.273,231,0.341,0.351,0.692,2,7,77.8,6,955,265,81,16,84,7,2,0.305,1.4,77.0,MOC,53,39.777960745176316,170,87,0.321
2022,675.0,Caneros de los Mochis,664279,Wagner Lagrange,LF,31,34,11,8,0,3,24,9,1,31,2,0.272,114,0.336,0.421,0.757,0,1,100.0,5,504,125,48,15,44,0,0,0.322,1.36,38.0,MOC,20,21.672053670436902,83,41,0.355
2022,675.0,Caneros de los Mochis,676020,Javier Sanchez,X,10,5,4,0,1,0,6,2,0,5,1,0.263,19,0.348,0.368,0.716,0,1,100.0,1,82,23,7,2,8,0,1,0.357,1.25,,MOC,4,3.618853404302506,15,8,0.338
2022,675.0,Caneros de los Mochis,672906,Lazaro Alonso,DH,12,11,4,1,0,2,15,3,0,11,0,0.256,43,0.298,0.419,0.717,0,0,,3,182,47,18,6,20,0,1,0.333,1.57,21.5,MOC,8,7.868280106453759,33,14,0.337
2022,675.0,Caneros de los Mochis,703060,Alejandro Urias,C,1,0,1,0,0,0,1,0,0,1,0,0.25,4,0.25,0.25,0.5,0,0,,0,21,4,1,0,2,0,0,0.333,0.0,,MOC,1,0.43610667553781324,3,1,0.237
2022,675.0,Caneros de los Mochis,701010,Roque Salinas,RF,4,4,3,0,0,1,0,1,0,3,1,0.231,13,0.333,0.462,0.795,0,0,,0,55,15,6,2,6,0,0,0.167,0.67,13.0,MOC,2,2.8594267021512527,10,5,0.381
2022,675.0,Caneros de los Mochis,654118,Eric Meza,1B,35,37,10,1,0,4,22,4,0,24,3,0.226,106,0.267,0.349,0.616,1,0,0.0,2,396,116,37,19,45,0,3,0.241,1.42,26.5,MOC,19,16.664880239520958,85,31,0.293
2022,675.0,Caneros de los Mochis,677977,Edgar Robles,CF,55,66,22,3,0,0,34,18,0,37,4,0.208,178,0.294,0.225,0.519,1,2,66.7,2,765,207,40,10,74,6,1,0.255,1.38,,MOC,34,23.32029385673098,142,59,0.253
2022,675.0,Caneros de los Mochis,660842,Juan Uriarte,C,46,42,14,7,0,4,41,8,0,30,7,0.203,148,0.273,0.331,0.604,0,0,,3,595,168,49,19,81,3,2,0.248,1.05,37.0,MOC,19,23.430373697050342,120,45,0.287
2022,675.0,Caneros de los Mochis,681944,Dean Nevarez,DH,9,9,2,0,0,1,10,4,0,6,0,0.182,33,0.27,0.273,0.543,0,0,,1,143,37,9,1,14,0,0,0.227,1.13,33.0,MOC,5,4.704960079840319,27,10,0.27
2022,675.0,Caneros de los Mochis,701033,Jorge Rivera,SS,11,12,1,0,0,0,4,1,0,4,0,0.174,23,0.208,0.174,0.382,0,0,,0,78,24,4,1,10,0,0,0.211,4.0,,MOC,4,2.025533377689066,19,5,0.188
2022,675.0,Caneros de los Mochis,622194,Bruce Maxwell,C,43,51,12,3,0,2,28,26,0,23,1,0.169,136,0.305,0.235,0.54,0,0,,2,709,164,32,12,70,0,1,0.196,1.46,68.0,MOC,18,20.473120425815036,114,50,0.277
2022,675.0,Caneros de los Mochis,678767,Jose Zepeda,2B,10,8,1,0,0,0,8,0,0,3,0,0.143,21,0.143,0.143,0.286,1,0,0.0,1,85,21,3,2,7,0,0,0.231,4.0,,MOC,3,1.3083200266134396,18,3,0.135
2022,675.0,Caneros de los Mochis,660518,Juan Camacho,DH,25,16,3,3,0,1,18,2,0,8,0,0.127,63,0.154,0.222,0.376,0,0,,1,227,65,14,3,28,0,0,0.159,0.76,63.0,MOC,4,5.91496007984032,55,10,0.18
2022,675.0,Caneros de los Mochis,682841,Michael Robles,3B,9,8,1,0,0,1,5,0,0,2,0,0.091,22,0.091,0.227,0.318,1,0,0.0,0,82,23,5,3,8,1,0,0.063,1.0,22.0,MOC,1,1.8361066755378133,20,2,0.143
2022,675.0,Caneros de los Mochis,803125,Jose Orrantia,X,9,4,3,1,0,0,6,2,0,1,0,0.077,13,0.2,0.154,0.354,0,0,,0,57,16,2,0,7,1,0,0.143,1.33,,MOC,0,1.2983200266134398,12,3,0.177
2022,675.0,Caneros de los Mochis,802580,Roberto Castro,LF,4,0,0,0,0,0,5,1,0,0,0,0.0,6,0.143,0.0,0.143,0,0,,0,35,7,0,0,5,0,0,0.0,0.0,,MOC,0,0.28110667553781327,6,1,0.103
2022,675.0,Caneros de los Mochis,703070,Loidel Chapelli,DH,3,1,1,0,0,0,6,1,0,0,0,0.0,8,0.111,0.0,0.111,0,0,,0,42,9,0,0,7,0,0,0.0,1.0,,MOC,0,0.28110667553781327,8,1,0.08
2022,675.0,Caneros de los Mochis,698880,Juan Haro,C,1,0,0,0,0,0,1,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,9,2,0,0,0,0,0,0.0,0.0,,MOC,0,0.0,2,0,0.0
2022,675.0,Caneros de los Mochis,679893,Manuel Urias,P,10,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,MOC,0,0.0,0,0,
2022,676.0,Mayos de Navojoa,680023,Daniel Mercado,X,2,0,1,1,0,0,0,0,0,1,0,0.5,2,0.5,1.0,1.5,0,0,,0,4,2,2,1,0,0,0,0.5,0.0,,NAV,0,0.7361066755378132,1,1,0.691
2022,676.0,Mayos de Navojoa,682761,Josuan Hernandez,1B,33,43,15,10,0,1,15,11,0,35,3,0.294,119,0.363,0.403,0.766,2,4,66.7,3,556,136,48,12,54,1,2,0.324,1.48,119.0,NAV,24,23.238120425815033,86,49,0.361
2022,676.0,Mayos de Navojoa,468359,Olmo Rosario,LF,27,31,15,4,0,2,14,12,0,29,3,0.293,99,0.383,0.394,0.777,0,1,100.0,5,465,115,39,9,38,0,1,0.321,1.19,49.5,NAV,23,20.066480372588156,71,44,0.374
2022,676.0,Mayos de Navojoa,693408,Raico Santos,CF,12,14,8,2,0,0,3,6,0,13,1,0.283,46,0.37,0.326,0.696,3,1,25.0,0,186,56,15,4,21,2,1,0.295,0.74,,NAV,11,8.262133510756264,34,20,0.327
2022,676.0,Mayos de Navojoa,634739,Miguel Guzman,LF,65,90,23,6,0,0,35,4,0,65,0,0.273,238,0.283,0.298,0.581,4,6,60.0,6,865,250,71,23,85,6,2,0.317,1.61,,NAV,59,31.271360612109113,175,69,0.268
2022,676.0,Mayos de Navojoa,653001,Samar Leyva,SS,68,84,29,14,1,2,29,15,0,70,6,0.269,260,0.32,0.354,0.674,8,3,27.3,6,1003,292,92,23,87,8,3,0.293,0.95,130.0,NAV,53,43.278494122865375,193,91,0.313
2022,676.0,Mayos de Navojoa,664215,Zach Nehrir,CF,44,26,26,5,0,1,44,21,0,39,2,0.255,153,0.348,0.307,0.655,2,9,81.8,1,759,179,47,13,42,1,2,0.345,0.55,153.0,NAV,33,25.98750720780661,116,62,0.32
2022,676.0,Mayos de Navojoa,664921,Ian Sagdal,DH,68,69,22,15,3,4,49,34,4,61,2,0.247,247,0.34,0.381,0.721,3,6,66.7,4,1173,289,94,31,93,4,2,0.291,0.93,61.75,NAV,39,45.71349412286538,188,93,0.331
2022,676.0,Mayos de Navojoa,587275,Alan Espinoza,C,57,48,27,10,1,7,42,17,0,48,3,0.242,198,0.311,0.409,0.72,1,0,0.0,3,857,220,81,26,87,1,1,0.273,0.77,28.29,NAV,30,36.94750720780661,151,68,0.341
2022,676.0,Mayos de Navojoa,617918,Marco Chicuate,C,22,16,5,1,0,2,8,0,0,12,1,0.24,50,0.255,0.38,0.635,0,0,,1,180,51,19,10,30,0,0,0.25,1.14,25.0,NAV,9,7.767173430915945,38,13,0.301
2022,676.0,Mayos de Navojoa,653245,Kristian Delgado,3B,26,21,8,7,0,1,14,5,0,17,2,0.236,72,0.304,0.375,0.679,1,1,50.0,0,320,83,27,10,25,4,0,0.281,0.88,72.0,NAV,9,12.495453537369704,55,24,0.309
2022,676.0,Mayos de Navojoa,595937,Shawon Dunston Jr.,CF,5,5,1,1,0,0,6,2,0,4,0,0.235,17,0.316,0.294,0.61,0,0,,0,81,20,5,1,2,1,0,0.364,1.67,,NAV,3,2.6066400532268794,13,6,0.284
2022,676.0,Mayos de Navojoa,661313,Asael Sanchez,RF,40,32,14,3,1,2,40,13,0,29,0,0.225,129,0.294,0.31,0.604,3,0,0.0,1,561,146,40,14,58,3,1,0.307,1.0,64.5,NAV,23,19.69926702151253,101,42,0.286
2022,676.0,Mayos de Navojoa,675993,Zach Kirtley,3B,65,28,27,19,0,7,92,29,0,49,5,0.218,225,0.319,0.396,0.715,1,2,66.7,5,1186,261,89,36,129,1,1,0.331,0.48,32.14,NAV,23,43.499107340873806,177,83,0.342
2022,676.0,Mayos de Navojoa,477644,Christian Zazueta,RF,21,9,2,0,0,0,10,1,0,9,0,0.214,42,0.233,0.214,0.447,1,0,0.0,0,166,43,9,1,21,0,0,0.281,0.64,,NAV,9,4.206066755378132,33,10,0.215
2022,676.0,Mayos de Navojoa,657634,Grant Kay,DH,12,9,5,1,0,0,13,3,0,8,0,0.211,38,0.262,0.237,0.499,0,2,100.0,1,168,42,9,2,20,0,1,0.308,1.0,,NAV,7,4.6321734309159455,31,11,0.243
2022,676.0,Mayos de Navojoa,674840,Jorge Sesma,RF,38,12,6,0,0,0,6,1,0,6,2,0.194,31,0.257,0.194,0.451,2,0,0.0,0,139,37,6,2,16,2,1,0.231,1.2,,NAV,6,3.5099600798403188,26,9,0.214
2022,676.0,Mayos de Navojoa,675585,Jorge Gonzalez,X,7,5,2,0,0,0,6,2,0,3,0,0.188,16,0.278,0.188,0.466,0,2,100.0,1,72,18,3,0,3,0,0,0.3,2.5,,NAV,3,1.8705333776890662,13,5,0.238
2022,676.0,Mayos de Navojoa,608608,Carlos Munoz,1B,39,24,9,5,0,0,17,11,0,18,2,0.188,96,0.284,0.24,0.524,0,0,,2,461,109,23,6,53,0,0,0.228,0.65,,NAV,13,13.05430694167221,78,31,0.263
2022,676.0,Mayos de Navojoa,605011,Moises Gutierrez,2B,33,16,3,3,0,1,31,5,0,14,1,0.167,84,0.222,0.238,0.46,2,1,33.3,0,363,93,20,8,34,3,0,0.25,0.62,84.0,NAV,10,9.681026835218452,70,20,0.219
2022,676.0,Mayos de Navojoa,611319,Jesus Arredondo,X,27,18,2,2,0,1,9,5,1,5,1,0.132,38,0.25,0.263,0.513,0,0,,2,181,45,10,1,20,1,0,0.143,2.57,38.0,NAV,2,5.17496007984032,33,10,0.237
2022,676.0,Mayos de Navojoa,608380,Drew Ward,1B,5,6,3,0,0,0,4,4,0,1,1,0.077,13,0.333,0.077,0.41,0,0,,0,78,18,1,0,10,0,0,0.111,3.0,,NAV,1,1.8666400532268796,12,6,0.256
2022,676.0,Mayos de Navojoa,696116,Hector Estrada,RF,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,NAV,0,0.0,0,0,
2022,676.0,Mayos de Navojoa,511648,Antonio Garzon,P,33,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,NAV,0,0.0,0,0,
2022,676.0,Mayos de Navojoa,660850,Juan Robles,P,31,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,NAV,0,0.0,0,0,
2022,677.0,Naranjeros de Hermosillo,606143,Alejandro Mejia,DH,7,5,4,1,0,2,2,4,1,9,0,0.429,21,0.5,0.762,1.262,0,0,,0,101,26,16,11,10,0,1,0.389,0.83,10.5,HER,6,6.9960667553781315,13,12,0.536
2022,677.0,Naranjeros de Hermosillo,606580,Jose Cardona,CF,61,64,35,13,1,1,24,15,1,77,3,0.313,246,0.356,0.386,0.742,8,29,78.4,6,942,267,95,37,103,0,3,0.339,0.76,246.0,HER,62,43.86792082501663,172,94,0.349
2022,677.0,Naranjeros de Hermosillo,657051,Nicholas Torres,RF,62,58,38,12,2,8,62,29,0,68,8,0.304,224,0.393,0.482,0.875,4,15,78.9,3,1070,268,108,39,90,1,6,0.375,1.35,28.0,HER,46,52.70734752716788,162,105,0.409
2022,677.0,Naranjeros de Hermosillo,661270,Roel Santos,LF,58,70,33,10,6,2,38,20,2,72,2,0.303,238,0.362,0.42,0.782,11,15,57.7,5,972,267,100,18,95,7,0,0.354,1.08,119.0,HER,54,45.41960079840318,166,92,0.355
2022,677.0,Naranjeros de Hermosillo,676761,Irving Lopez,2B,55,57,22,7,0,2,19,22,0,43,2,0.287,150,0.381,0.373,0.754,1,3,75.0,6,741,180,56,20,64,4,2,0.313,1.54,75.0,HER,34,29.576933909957862,109,67,0.356
2022,677.0,Naranjeros de Hermosillo,662962,Jasson Atondo,SS,54,80,28,12,1,0,14,14,0,56,0,0.284,197,0.329,0.355,0.684,2,9,81.8,7,750,216,70,16,75,3,2,0.303,1.54,,HER,43,32.52746728764693,143,70,0.321
