season,team_id,team_name,player_id,Name,POS,G,GO,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,PA,TB,RBI,LOB,sacBunts,SF,BABIP,GO/FO,AB/HR,team,1B,pRunMult,pRunMinDen,pRunPlusDen,wOBA
2023,673.0,Aguilas de Mexicali,622270,Alex D. Mejia,3B,35,34,12,3,0,1,28,15,0,31,0,0.246,126,0.324,0.294,0.618,1,1,50.0,4,531,143,37,7,68,1,1,0.306,0.97,126.0,MXC,27,20.135007692746026,96,46,0.299
2023,673.0,Aguilas de Mexicali,676021,Luis Santos,2B,48,32,20,3,2,0,25,11,0,23,1,0.221,104,0.297,0.288,0.585,3,5,62.5,0,457,120,30,10,57,2,2,0.284,1.14,,MXC,18,15.885005983246911,83,35,0.277
2023,673.0,Aguilas de Mexicali,518530,Xorge Carrillo,C,43,54,7,4,0,1,11,4,0,28,8,0.215,130,0.274,0.269,0.543,1,1,50.0,10,486,152,35,16,59,6,4,0.221,1.15,130.0,MXC,23,18.412006667046555,106,40,0.253
2023,673.0,Aguilas de Mexicali,605011,Moises Gutierrez,2B,44,30,13,9,0,0,61,8,0,32,3,0.215,149,0.267,0.275,0.542,2,0,0.0,1,637,169,41,7,84,8,1,0.36,0.86,,MXC,23,20.334007350846203,118,43,0.249
2023,673.0,Aguilas de Mexicali,511428,Leo Heras,RF,63,50,24,10,4,3,39,26,0,35,0,0.206,170,0.311,0.365,0.676,0,6,100.0,2,787,202,62,13,97,6,0,0.25,0.96,56.67,MXC,18,31.43400991509488,135,61,0.313
2023,673.0,Aguilas de Mexicali,657011,Troy Stokes Jr.,CF,14,17,7,2,0,1,17,8,0,9,2,0.173,52,0.306,0.269,0.575,3,0,0.0,1,249,63,14,4,16,1,0,0.235,1.7,52.0,MXC,6,8.56400307709841,43,19,0.286
2023,673.0,Aguilas de Mexicali,677965,Jimmy Kerrigan,CF,16,20,2,1,0,0,10,3,0,9,3,0.17,53,0.246,0.189,0.435,0,0,,4,207,63,10,2,36,2,2,0.2,1.11,,MXC,8,6.165002564248676,46,15,0.213
2023,673.0,Aguilas de Mexicali,608608,Carlos Munoz,X,6,3,1,0,0,0,0,0,0,1,0,0.167,6,0.167,0.167,0.334,0,0,,0,20,6,1,0,6,0,0,0.167,1.5,,MXC,1,0.44800017094991174,5,1,0.157
2023,673.0,Aguilas de Mexicali,642720,Ray-Patrick Didder,CF,14,11,5,3,0,0,13,6,0,6,0,0.143,42,0.245,0.214,0.459,0,3,100.0,1,199,49,9,2,22,0,1,0.2,0.85,,MXC,3,5.346002051398941,37,12,0.23
2023,673.0,Aguilas de Mexicali,682040,Jordan Qsar,LF,4,1,0,0,0,0,10,0,0,1,0,0.063,16,0.063,0.063,0.126,0,0,,0,82,16,1,0,5,0,0,0.167,0.25,,MXC,1,0.44800017094991174,15,1,0.059
2023,673.0,Aguilas de Mexicali,572868,Anthony Giansanti,LF,9,8,4,0,0,1,6,4,0,1,0,0.038,26,0.167,0.154,0.321,0,0,,1,119,30,4,3,19,0,0,0.0,0.73,26.0,MXC,0,2.5720006837996467,25,5,0.172
2023,673.0,Aguilas de Mexicali,701324,Oliver Carrillo,X,5,1,2,0,0,0,1,1,0,0,0,0.0,2,0.333,0.0,0.333,0,0,,0,11,3,0,0,6,0,0,0.0,1.0,,MXC,0,0.2930001709499117,2,1,0.244
2023,673.0,Aguilas de Mexicali,692270,Antonio Castaneda,X,8,1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,7,1,0,0,0,0,0,0.0,1.0,,MXC,0,0.0,1,0,0.0
2023,673.0,Aguilas de Mexicali,689567,Hernan Yanez,X,1,0,1,0,0,0,0,1,0,0,0,0.0,0,1.0,0.0,1.0,0,0,,0,6,1,0,0,0,0,0,,,,MXC,0,0.2930001709499117,0,1,0.731
2023,674.0,Charros de Jalisco,670351,Jose Rojas,3B,13,8,8,5,0,3,6,9,1,16,0,0.457,35,0.568,0.857,1.425,0,0,,0,187,45,30,10,7,1,0,0.5,1.33,11.67,JAL,8,13.868003589948145,19,24,0.598
2023,674.0,Charros de Jalisco,692979,Maikel Serrano,LF,27,30,20,1,1,0,16,10,0,39,1,0.382,102,0.439,0.412,0.851,2,7,77.8,3,419,114,42,16,50,0,1,0.448,1.67,,JAL,37,21.590008547495586,64,50,0.404
2023,674.0,Charros de Jalisco,603877,Fernando Flores,C,33,16,11,5,0,1,18,1,0,31,0,0.352,88,0.36,0.443,0.803,3,0,0.0,1,287,89,39,11,37,0,0,0.435,0.7,88.0,JAL,25,16.633005299447262,57,32,0.375
2023,674.0,Charros de Jalisco,672951,Victor Ruiz,1B,4,1,0,0,0,0,1,0,0,1,0,0.333,3,0.333,0.333,0.666,0,0,,0,8,3,1,0,1,0,0,0.5,1.0,,JAL,1,0.44800017094991174,2,1,0.314
2023,674.0,Charros de Jalisco,691858,Jared Serna,SS,61,68,37,14,2,7,46,18,0,72,2,0.31,232,0.365,0.478,0.843,5,13,72.2,4,938,254,111,30,86,2,0,0.363,1.42,33.14,JAL,49,50.17001453074249,160,92,0.39
2023,674.0,Charros de Jalisco,608686,Jack Mayfield,3B,38,36,22,8,2,5,26,12,0,39,5,0.293,133,0.368,0.496,0.864,3,6,66.7,4,566,152,66,19,65,0,2,0.327,1.06,26.6,JAL,24,30.8780087184455,96,56,0.4
2023,674.0,Charros de Jalisco,570799,Christian Villanueva,1B,46,43,28,10,0,5,19,10,0,49,2,0.283,173,0.321,0.428,0.749,2,4,66.7,5,686,190,74,25,82,0,5,0.286,0.64,34.6,JAL,34,33.27800957319506,129,61,0.346
2023,674.0,Charros de Jalisco,515189,Japhet Amador,DH,62,54,29,5,0,15,41,28,1,60,2,0.278,216,0.363,0.509,0.872,0,2,100.0,8,923,248,110,40,94,0,2,0.278,0.86,14.4,JAL,40,51.207012650293464,158,89,0.401
2023,674.0,Charros de Jalisco,591572,Jose Aguilar,LF,40,41,20,3,1,0,25,15,0,36,2,0.277,130,0.361,0.315,0.676,3,6,66.7,2,615,151,41,6,46,4,0,0.343,1.28,,JAL,32,22.62900906034532,94,53,0.321
2023,674.0,Charros de Jalisco,676140,Julian Ornelas,CF,67,55,41,15,3,11,58,31,1,67,3,0.275,244,0.358,0.496,0.854,5,7,58.3,1,1152,286,121,44,97,4,4,0.313,0.76,22.18,JAL,38,56.44201521454214,181,100,0.386
2023,674.0,Charros de Jalisco,596671,Omar Renteria,C,24,11,8,2,0,0,10,3,0,9,0,0.273,33,0.333,0.333,0.666,1,0,0.0,1,141,37,11,2,10,1,0,0.391,2.75,,JAL,7,5.511002051398941,24,12,0.311
2023,674.0,Charros de Jalisco,668992,Missael Rivera,2B,58,49,27,9,0,5,43,26,3,46,3,0.266,173,0.368,0.405,0.773,3,5,62.5,2,841,210,70,23,88,6,2,0.323,1.14,34.6,JAL,32,35.76101145364409,129,72,0.346
2023,674.0,Charros de Jalisco,679589,Fernando Villegas,RF,46,30,20,7,0,1,36,8,0,36,4,0.261,138,0.32,0.333,0.653,2,3,60.0,2,543,150,46,15,58,0,0,0.347,0.83,138.0,JAL,28,22.79600803464585,102,48,0.314
2023,674.0,Charros de Jalisco,676701,Alan Trejo,SS,28,25,6,4,0,2,23,7,0,23,2,0.242,95,0.302,0.347,0.649,1,1,50.0,2,415,106,33,9,34,0,2,0.292,0.96,47.5,JAL,17,16.095005128497352,74,32,0.308
2023,674.0,Charros de Jalisco,516679,Sebastian Valle,C,45,22,16,4,0,8,47,5,0,27,3,0.216,125,0.257,0.44,0.697,3,0,0.0,1,586,140,55,17,56,4,3,0.26,0.61,15.62,JAL,15,23.331004615647615,101,35,0.311
2023,674.0,Charros de Jalisco,591977,Felix Perez,RF,35,25,18,1,0,11,29,12,2,23,2,0.178,129,0.259,0.442,0.701,0,3,100.0,2,555,143,57,25,70,0,0,0.135,0.48,11.73,JAL,11,24.64200410279788,106,35,0.317
2023,674.0,Charros de Jalisco,524648,Alejandro Gonzalez,RF,41,12,8,3,0,1,16,8,0,7,3,0.159,44,0.327,0.295,0.622,1,0,0.0,1,229,57,13,6,15,2,0,0.222,1.09,44.0,JAL,3,8.2860029061485,37,18,0.303
2023,674.0,Charros de Jalisco,546994,C.J. Hinojosa,2B,14,13,6,0,0,1,11,5,0,6,0,0.146,41,0.239,0.22,0.459,1,0,0.0,1,176,46,9,3,19,0,0,0.172,1.18,41.0,JAL,5,5.105001709499117,35,11,0.231
2023,674.0,Charros de Jalisco,663445,James Nelson,3B,9,10,1,1,1,0,6,3,0,3,1,0.107,28,0.219,0.214,0.433,2,0,0.0,0,134,32,6,0,10,0,0,0.136,1.11,,JAL,1,3.411001196649382,25,7,0.218
2023,674.0,Charros de Jalisco,458501,Luis Alfonso Cruz,3B,10,7,2,2,0,0,5,3,0,3,1,0.094,32,0.194,0.156,0.35,0,0,,0,129,36,5,2,12,0,0,0.111,0.41,,JAL,1,3.1410011966493823,29,7,0.184
2023,674.0,Charros de Jalisco,469117,Amadeo Zazueta,2B,10,15,1,1,0,0,5,3,0,3,1,0.091,33,0.189,0.121,0.31,0,0,,1,146,37,4,2,12,0,0,0.107,1.5,,JAL,2,2.841001196649382,30,7,0.168
2023,674.0,Charros de Jalisco,616404,Edson Garcia,X,7,1,3,0,0,0,8,0,0,1,1,0.083,12,0.154,0.083,0.237,0,1,100.0,0,54,14,1,0,4,1,0,0.25,0.33,,JAL,1,0.7660003418998235,11,2,0.122
2023,674.0,Charros de Jalisco,811419,Luis Carlos Martinez,SS,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,6,1,0,0,2,0,0,,,,JAL,0,0.0,1,0,0.0
2023,674.0,Charros de Jalisco,641104,Carlos Mendivil,DH,1,2,0,0,0,0,0,1,0,0,0,0.0,2,0.333,0.0,0.333,0,0,,0,13,3,0,0,1,0,0,0.0,2.0,,JAL,0,0.2930001709499117,2,1,0.244
2023,674.0,Charros de Jalisco,806157,Christian Morales,X,4,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,4,2,0,0,1,0,0,0.0,0.0,,JAL,0,0.0,2,0,0.0
2023,674.0,Charros de Jalisco,683110,Miguel Ojeda Jr.,C,2,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,4,1,0,0,1,0,0,,,,JAL,0,0.0,1,0,0.0
2023,675.0,Caneros de los Mochis,664670,Alejo Lopez,SS,22,18,16,7,1,2,15,13,0,23,4,0.315,73,0.444,0.521,0.965,0,2,100.0,2,352,92,38,13,29,2,0,0.375,0.95,36.5,MOC,13,19.959006496096645,50,40,0.441
2023,675.0,Caneros de los Mochis,701033,Jorge Rivera,3B,8,6,2,0,0,0,2,0,0,4,0,0.308,13,0.308,0.308,0.616,0,0,,1,45,14,4,0,7,1,0,0.364,3.0,,MOC,4,1.792000683799647,9,4,0.27
2023,675.0,Caneros de los Mochis,596107,Eric Filia,LF,65,67,24,8,1,4,32,42,3,65,3,0.295,220,0.404,0.395,0.799,2,3,60.0,9,1013,272,87,38,96,0,7,0.319,1.06,55.0,MOC,52,48.27901760784091,162,107,0.373
2023,675.0,Caneros de los Mochis,665455,Isaac Rodriguez,2B,64,63,39,8,1,1,32,38,1,61,4,0.272,224,0.383,0.33,0.713,0,14,100.0,6,1138,275,74,16,67,6,3,0.309,0.82,224.0,MOC,51,43.36301726594108,166,102,0.338
2023,675.0,Caneros de los Mochis,630111,Yasmany Tomás,1B,60,38,20,9,0,10,74,12,1,62,0,0.27,230,0.303,0.439,0.742,1,1,50.0,4,884,244,101,35,125,0,2,0.351,0.66,23.0,MOC,43,43.21901076984444,170,73,0.341
2023,675.0,Caneros de los Mochis,677977,Edgar Robles,CF,64,78,25,4,3,0,28,16,0,50,2,0.251,199,0.312,0.302,0.614,7,4,36.4,4,824,224,60,8,79,6,1,0.291,1.56,,MOC,43,30.634011624594,150,68,0.287
2023,675.0,Caneros de los Mochis,666728,Carlos Soto,C,44,31,10,8,1,3,23,18,0,29,1,0.242,120,0.34,0.4,0.74,0,0,,2,567,141,48,15,73,0,2,0.271,0.79,40.0,MOC,17,24.410007692746024,93,48,0.349
2023,675.0,Caneros de los Mochis,616613,Rodolfo Amador,3B,43,68,15,5,0,3,25,18,1,35,2,0.229,153,0.314,0.32,0.634,0,0,,9,638,178,49,20,91,1,2,0.252,2.43,51.0,MOC,27,25.6530087184455,120,54,0.297
2023,675.0,Caneros de los Mochis,434605,Wladimir Balentien,DH,29,22,9,6,0,3,31,18,0,20,2,0.22,91,0.357,0.385,0.742,1,0,0.0,5,487,112,35,14,44,0,1,0.293,1.16,30.33,MOC,11,19.526006325146735,72,40,0.357
2023,675.0,Caneros de los Mochis,681909,Justin Dean,RF,62,56,34,5,2,3,61,40,0,44,4,0.216,204,0.348,0.304,0.652,4,17,81.0,2,1053,258,62,26,84,5,5,0.283,1.06,68.0,MOC,34,38.20001453074249,165,88,0.315
2023,675.0,Caneros de los Mochis,668616,Marco Jaime,SS,68,90,26,6,0,0,31,18,2,50,4,0.216,232,0.281,0.241,0.522,3,4,57.1,7,970,260,56,16,115,4,2,0.246,1.34,,MOC,44,30.160011966493823,184,70,0.248
2023,675.0,Caneros de los Mochis,570615,Steven Moya,DH,18,18,6,2,0,2,13,4,0,14,0,0.215,65,0.261,0.338,0.599,0,0,,2,267,70,22,8,29,0,0,0.24,0.9,32.5,MOC,10,9.948002735198587,51,18,0.279
2023,675.0,Caneros de los Mochis,682841,Michael Robles,X,28,12,8,1,0,0,10,5,0,10,0,0.208,48,0.283,0.229,0.512,0,1,100.0,0,217,54,11,1,13,1,0,0.263,0.71,,MOC,9,6.245002564248676,38,15,0.25
2023,675.0,Caneros de los Mochis,654118,Eric Meza,X,33,17,6,2,0,2,17,10,0,14,3,0.203,69,0.329,0.319,0.648,0,0,,5,340,82,22,8,34,0,0,0.24,0.81,34.5,MOC,10,12.660004273747795,55,27,0.32
2023,675.0,Caneros de los Mochis,660842,Juan Uriarte,C,28,21,4,5,0,1,23,2,0,15,1,0.197,76,0.228,0.303,0.531,1,0,0.0,1,274,80,23,10,39,1,0,0.269,1.17,76.0,MOC,9,10.0760029061485,61,18,0.247
2023,675.0,Caneros de los Mochis,696535,Brayan Mendoza,X,24,5,3,0,0,0,14,0,0,4,0,0.174,23,0.174,0.174,0.348,1,0,0.0,1,92,24,4,1,9,1,0,0.444,5.0,,MOC,4,1.792000683799647,19,4,0.157
2023,675.0,Caneros de los Mochis,660518,Juan Camacho,C,34,29,10,1,0,2,22,7,0,14,2,0.167,84,0.247,0.25,0.497,0,0,,1,333,95,21,5,37,2,0,0.2,1.38,42.0,MOC,11,11.163003589948147,70,23,0.241
2023,675.0,Caneros de los Mochis,501660,Zoilo Almonte,DH,3,2,0,0,0,0,4,0,0,1,0,0.1,10,0.1,0.1,0.2,0,0,,0,44,10,1,0,6,0,0,0.167,0.67,,MOC,1,0.44800017094991174,9,1,0.094
2023,675.0,Caneros de los Mochis,802580,Roberto Castro,X,13,2,1,0,0,0,9,0,0,1,1,0.059,17,0.111,0.059,0.17,0,0,,0,72,18,1,0,12,0,0,0.125,0.4,,MOC,1,0.7660003418998235,16,2,0.095
2023,675.0,Caneros de los Mochis,814188,Jayson Bass,RF,1,1,0,0,0,0,2,0,0,0,0,0.0,4,0.0,0.0,0.0,0,0,,0,10,4,0,0,3,0,0,0.0,1.0,,MOC,0,0.0,4,0,0.0
2023,675.0,Caneros de los Mochis,694034,Mario Gomez,X,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,4,1,0,0,0,0,0,,,,MOC,0,0.0,1,0,0.0
2023,675.0,Caneros de los Mochis,672382,Luis Moreno,P,24,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,MOC,0,0.0,0,0,
2023,675.0,Caneros de los Mochis,676020,Javier Sanchez,3B,8,0,0,0,0,0,5,0,0,0,0,0.0,5,0.0,0.0,0.0,0,0,,0,24,5,0,0,4,0,0,,,,MOC,0,0.0,5,0,0.0
2023,676.0,Mayos de Navojoa,806621,Francisco Perez,C,4,2,1,0,0,0,1,0,0,2,0,0.333,6,0.333,0.333,0.666,0,0,,0,18,6,2,0,1,0,0,0.4,2.0,,NAV,2,0.8960003418998235,4,2,0.314
2023,676.0,Mayos de Navojoa,547375,Sergio Perez,X,20,10,5,3,0,1,10,1,0,12,0,0.324,37,0.342,0.486,0.828,0,0,,1,151,38,18,7,7,0,0,0.423,2.0,37.0,NAV,8,7.521002051398941,25,13,0.384
2023,676.0,Mayos de Navojoa,687045,Justin Wylie,2B,22,16,14,4,0,1,25,14,0,24,1,0.296,81,0.406,0.383,0.789,2,2,50.0,1,420,97,31,6,37,1,0,0.418,0.94,81.0,NAV,19,17.324006496096647,57,39,0.377
2023,676.0,Mayos de Navojoa,651016,Matt Lloyd,3B,54,48,29,13,0,9,47,40,2,56,0,0.295,190,0.412,0.505,0.917,1,4,80.0,2,934,233,96,28,68,0,3,0.343,1.14,21.11,NAV,34,48.690014530742495,137,94,0.419
2023,676.0,Mayos de Navojoa,656782,Max Murphy,RF,50,32,30,14,1,12,66,19,0,50,10,0.279,179,0.38,0.57,0.95,1,2,66.7,5,850,208,102,35,100,0,0,0.376,1.03,14.92,NAV,23,47.341011453644086,129,79,0.437
2023,676.0,Mayos de Navojoa,634739,Miguel Guzman,CF,39,58,13,2,2,2,33,6,0,42,2,0.276,152,0.309,0.355,0.664,4,3,42.9,5,580,166,54,10,62,4,2,0.336,2.32,76.0,NAV,36,24.854008205595765,112,50,0.304
2023,676.0,Mayos de Navojoa,661313,Asael Sanchez,LF,42,34,8,6,0,0,33,10,0,33,2,0.275,120,0.338,0.325,0.663,0,2,100.0,1,549,133,39,13,57,0,1,0.375,1.62,,NAV,27,20.15000769274603,88,45,0.319
2023,676.0,Mayos de Navojoa,674840,Jorge Sesma,X,30,9,8,0,2,0,14,3,0,9,4,0.273,33,0.4,0.394,0.794,1,0,0.0,0,167,43,13,3,21,3,0,0.474,2.25,,NAV,7,7.323002735198588,24,16,0.356
2023,676.0,Mayos de Navojoa,550492,Luis Juarez,DH,64,49,22,6,0,8,39,26,2,62,2,0.27,230,0.347,0.4,0.747,2,1,33.3,6,926,259,92,30,121,0,1,0.293,0.6,28.75,NAV,48,44.86001367599293,169,88,0.349
2023,676.0,Mayos de Navojoa,664215,Zach Nehrir,CF,17,12,8,0,1,1,16,7,0,17,2,0.266,64,0.351,0.344,0.695,2,0,0.0,1,310,74,22,4,17,0,1,0.333,0.6,64.0,NAV,15,11.825004273747792,48,26,0.335
2023,676.0,Mayos de Navojoa,672359,Tirso Ornelas,LF,62,65,30,10,0,5,51,28,0,53,8,0.254,209,0.36,0.373,0.733,2,3,60.0,5,982,248,78,22,80,1,2,0.31,1.51,41.8,NAV,38,42.25201435979259,158,89,0.352
2023,676.0,Mayos de Navojoa,607372,Juan Perez,CF,13,8,2,2,1,2,9,6,1,9,0,0.237,38,0.341,0.5,0.841,1,1,50.0,0,167,47,19,5,15,3,0,0.259,0.53,19.0,NAV,4,8.57100205139894,29,14,0.348
2023,676.0,Mayos de Navojoa,680029,Oziel Flores,X,25,10,7,4,0,0,4,5,0,7,2,0.233,30,0.378,0.367,0.745,2,0,0.0,1,140,38,11,5,17,1,0,0.269,1.0,,NAV,3,6.437002393298765,23,14,0.353
2023,676.0,Mayos de Navojoa,656352,Braxton Davidson,1B,26,17,13,0,0,6,44,24,1,20,0,0.227,88,0.393,0.432,0.825,1,0,0.0,1,493,112,38,14,61,0,0,0.368,2.43,14.67,NAV,14,21.411006325146733,68,43,0.388
2023,676.0,Mayos de Navojoa,520976,Engel Beltre,CF,4,5,1,0,0,0,4,0,0,4,0,0.222,18,0.222,0.222,0.444,0,0,,1,48,18,4,1,6,0,0,0.286,1.0,,NAV,4,1.792000683799647,14,4,0.21
2023,676.0,Mayos de Navojoa,653001,Samar Leyva,SS,28,31,6,5,0,0,13,5,0,21,3,0.214,98,0.271,0.265,0.536,1,1,50.0,4,357,108,26,5,41,1,1,0.244,0.89,,NAV,16,13.32700495754744,78,29,0.258
2023,676.0,Mayos de Navojoa,678966,Mike Hart,1B,24,10,7,3,0,1,24,15,0,14,1,0.209,67,0.357,0.299,0.656,0,2,100.0,1,341,85,20,7,41,1,1,0.302,0.48,67.0,NAV,10,12.83700495754744,54,30,0.323
2023,676.0,Mayos de Navojoa,617918,Marco Chicuate,C,31,28,10,3,0,1,25,6,0,17,3,0.202,84,0.28,0.274,0.554,1,0,0.0,6,354,95,23,5,38,2,0,0.276,1.75,84.0,NAV,13,12.180004273747794,67,26,0.266
2023,676.0,Mayos de Navojoa,670448,Sam Dexter,SS,20,21,5,1,1,0,15,4,0,14,0,0.2,70,0.243,0.243,0.486,1,1,50.0,0,263,76,17,3,34,2,0,0.255,0.95,,NAV,12,8.314003077098413,56,18,0.228
2023,676.0,Mayos de Navojoa,664021,Ciro Norzagaray,SS,49,39,9,4,1,0,38,11,0,24,5,0.182,132,0.267,0.227,0.494,3,1,25.0,1,592,154,30,12,63,4,2,0.25,1.05,,NAV,19,17.335006837996467,110,40,0.24
2023,676.0,Mayos de Navojoa,587275,Alan Espinoza,C,42,41,8,2,1,1,34,8,0,23,0,0.181,127,0.23,0.236,0.466,1,1,50.0,8,518,138,30,9,90,3,0,0.239,1.28,127.0,NAV,19,14.77000512849735,104,31,0.221
2023,676.0,Mayos de Navojoa,477644,Christian Zazueta,3B,27,13,5,3,0,1,15,0,0,7,0,0.14,50,0.14,0.26,0.4,0,0,,0,171,51,13,5,28,1,0,0.176,0.81,50.0,NAV,3,4.98800102569947,43,7,0.179
2023,676.0,Mayos de Navojoa,594096,Gilberto Galaviz,C,6,3,1,0,0,0,1,1,0,1,1,0.111,9,0.273,0.111,0.384,0,0,,0,47,11,1,0,5,0,0,0.125,0.75,,NAV,1,1.0590005128497353,8,3,0.222
2023,676.0,Mayos de Navojoa,800096,Aldo Nunez,X,2,0,1,0,0,0,2,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,9,2,0,0,2,0,0,,,,NAV,0,0.0,2,0,0.0
2023,677.0,Naranjeros de Hermosillo,663845,Alfonso Rivas III,1B,16,12,14,3,1,3,13,11,0,25,2,0.439,57,0.543,0.684,1.227,1,4,80.0,2,298,70,39,12,27,0,0,0.537,1.71,19.0,HER,18,19.38500598324691,32,38,0.558
2023,677.0,Naranjeros de Hermosillo,670623,Isaac Paredes,DH,20,12,11,5,1,3,6,19,1,22,1,0.355,62,0.494,0.613,1.107,0,0,,2,351,85,38,14,28,0,3,0.339,0.48,20.67,HER,13,20.374006496096644,43,41,0.487
2023,677.0,Naranjeros de Hermosillo,650957,Andretty Cordero,1B,34,38,12,5,1,1,18,11,1,45,0,0.346,130,0.397,0.423,0.82,1,4,80.0,2,476,141,55,10,64,0,0,0.396,1.31,130.0,HER,38,26.112009231295232,85,55,0.382
2023,677.0,Naranjeros de Hermosillo,662962,Jasson Atondo,SS,51,61,21,14,0,1,20,18,0,56,1,0.306,183,0.366,0.399,0.765,3,5,62.5,7,756,213,73,23,72,8,3,0.333,1.07,183.0,HER,41,35.83201265029347,130,75,0.347
2023,677.0,Naranjeros de Hermosillo,546366,Francisco Lugo,RF,21,20,6,5,2,1,10,1,0,18,0,0.305,59,0.317,0.508,0.825,0,0,,1,203,60,30,8,29,0,0,0.354,1.82,59.0,HER,10,11.94900307709841,41,19,0.377
2023,677.0,Naranjeros de Hermosillo,606580,Jose Cardona,CF,66,84,42,10,0,3,28,18,0,78,4,0.284,275,0.332,0.353,0.685,10,33,76.7,1,1080,303,97,14,112,2,4,0.302,0.92,91.67,HER,65,47.346016582141445,201,100,0.323
2023,677.0,Naranjeros de Hermosillo,666198,Carter Kieboom,DH,23,16,12,4,0,2,17,13,0,23,4,0.28,82,0.4,0.402,0.802,1,0,0.0,0,361,100,33,16,37,0,1,0.328,0.59,41.0,HER,17,18.489006496096646,60,40,0.385
2023,677.0,Naranjeros de Hermosillo,571437,Aaron Altherr,LF,27,13,19,6,0,7,28,23,1,22,2,0.265,83,0.435,0.59,1.025,0,0,,2,462,108,49,27,58,0,0,0.313,0.65,11.86,HER,9,25.402006667046557,61,46,0.463
