season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,wOBA
2023,673.0,Aguilas de Mexicali,675455,Milan Tolentino,10,DH,33,14.0,4.0,0.0,0,0.476,4.0,0.0,0.0,2.0,126,3.818,15.2,21.2,0.0,0.714,0.143,0.0,0.0,3,51,8,21,0,3,5,0,0,6,4,MXC,0,7,5,28,10,0.0,6.3,15.7,14.3,42.9,42.9,0.0,0.06,0.446
2023,673.0,Aguilas de Mexicali,650995,Norberto Obeso,7,LF,199,64.0,55.0,2.0,1,0.394,10.0,0.0,3.0,16.0,786,3.95,18.1,12.1,0.0,1.5,0.063,2.0,1.0,17,305,45,139,4,9,55,7,1,27,19,MXC,0,24,36,160,54,0.0,5.7,14.8,17.3,53.2,25.9,3.6,-0.06,0.405
2023,673.0,Aguilas de Mexicali,433636,Hector Hernandez,X,X,4,1.0,2.0,0.0,0,0.333,0.0,0.0,0.0,1.0,14,3.5,25.0,0.0,0.0,,0.0,0.0,0.0,0,5,0,3,1,0,1,1,0,0,0,MXC,0,0,1,3,1,0.0,0.0,0.0,33.3,33.3,0.0,33.3,-0.25,0.418
2023,673.0,Aguilas de Mexicali,606143,Alejandro Mejia,3,1B,25,8.0,18.0,0.0,0,0.4,0.0,0.0,0.0,5.0,90,3.6,4.0,16.0,0.0,0.25,0.0,0.0,0.0,3,45,15,20,3,0,6,1,0,2,5,MXC,0,4,1,24,8,0.0,16.7,33.3,20.0,55.0,10.0,15.0,0.12,0.331
2023,673.0,Aguilas de Mexicali,642299,Alejandro Flores,9,RF,194,68.0,70.0,2.0,0,0.4,13.0,1.0,3.0,31.0,839,4.325,14.4,21.1,0.01,0.683,0.11,3.0,0.0,24,375,82,124,17,3,30,7,1,27,15,MXC,2,41,28,163,50,6.5,9.8,21.9,25.0,36.3,24.2,14.5,0.067,0.384
2023,673.0,Aguilas de Mexicali,573627,Kennys Vargas,10,DH,286,115.0,113.0,0.0,4,0.351,24.0,7.0,7.0,38.0,1167,4.08,11.2,22.0,0.035,0.508,0.181,3.0,1.0,25,545,146,184,13,9,66,12,0,40,19,MXC,10,63,32,243,71,27.0,12.5,26.8,20.1,46.2,26.6,7.1,0.108,0.39
2023,673.0,Aguilas de Mexicali,500208,Yangervis Solarte,5,3B,223,84.0,108.0,2.0,1,0.274,14.0,0.0,6.0,38.0,854,3.83,10.3,9.9,0.036,1.045,0.152,1.0,0.0,31,410,53,178,21,14,58,9,1,28,16,MXC,8,22,23,197,54,20.0,6.2,12.9,22.5,41.6,23.6,12.4,-0.0039999999999999,0.362
2023,673.0,Aguilas de Mexicali,672953,Gilberto Vizcarra,2,C,24,5.0,6.0,2.0,0,0.357,0.0,0.0,1.0,2.0,94,3.917,12.5,20.8,0.0,0.6,0.0,0.0,0.0,3,48,6,16,1,1,6,0,0,2,3,MXC,0,5,3,19,5,0.0,6.4,12.5,18.8,56.2,18.8,6.2,0.0829999999999999,0.288
2023,673.0,Aguilas de Mexicali,471906,Reynaldo Rodriguez,3,1B,280,87.0,111.0,1.0,2,0.298,14.0,1.0,2.0,49.0,1041,3.718,8.2,16.4,0.014,0.5,0.087,3.0,0.0,54,498,113,210,26,11,54,9,4,34,18,MXC,4,46,23,253,65,6.3,10.9,22.7,30.0,34.3,21.4,14.3,0.082,0.312
2023,673.0,Aguilas de Mexicali,665745,Javier Salazar,6,SS,237,87.0,83.0,7.0,2,0.306,21.0,0.0,5.0,30.0,921,3.886,6.8,21.5,0.025,0.314,0.156,1.0,1.0,30,415,91,170,9,11,66,10,1,29,14,MXC,6,51,16,212,54,15.0,9.9,21.9,23.5,47.1,23.5,5.9,0.147,0.323
2023,673.0,Aguilas de Mexicali,692269,Ramon Mora,X,X,4,1.0,4.0,0.0,0,0.333,0.0,0.0,0.0,1.0,12,3.0,0.0,25.0,0.0,,0.0,0.0,0.0,0,6,3,3,1,0,1,0,0,1,0,MXC,0,1,0,4,1,,25.0,50.0,0.0,33.3,33.3,33.3,0.25,0.236
2023,673.0,Aguilas de Mexicali,655212,Manuel Orduno,9,RF,17,5.0,7.0,0.0,0,0.286,1.0,0.0,1.0,4.0,59,3.471,5.9,11.8,0.0,0.5,0.063,0.0,1.0,1,27,5,14,1,1,7,0,0,2,2,MXC,0,2,1,16,4,0.0,8.5,18.5,7.1,64.3,21.4,7.1,0.059,0.289
2023,673.0,Aguilas de Mexicali,622270,Alex D. Mejia,5,3B,143,37.0,68.0,1.0,1,0.306,4.0,0.0,4.0,24.0,531,3.713,10.5,19.6,0.007,0.536,0.048,1.0,0.0,21,278,68,100,9,5,34,2,0,15,14,MXC,1,28,15,126,31,4.3,12.8,24.5,23.0,48.0,20.0,9.0,0.091,0.299
2023,673.0,Aguilas de Mexicali,676021,Luis Santos,4,2B,120,30.0,57.0,2.0,2,0.284,5.0,1.0,0.0,18.0,457,3.808,9.2,20.8,0.0,0.44,0.067,2.0,0.0,17,186,39,83,8,3,32,2,0,12,9,MXC,0,25,11,104,23,0.0,8.5,21.0,22.9,49.4,18.1,9.6,0.1159999999999999,0.277
2023,673.0,Aguilas de Mexicali,518530,Xorge Carrillo,2,C,152,35.0,59.0,6.0,4,0.221,5.0,8.0,10.0,29.0,486,3.197,2.6,7.2,0.007,0.364,0.054,2.0,0.0,26,259,49,129,9,12,54,8,1,11,8,MXC,1,11,4,130,28,2.9,10.1,18.9,26.4,48.1,17.8,7.8,0.046,0.253
2023,673.0,Aguilas de Mexicali,605011,Moises Gutierrez,4,2B,169,41.0,84.0,8.0,1,0.36,9.0,3.0,1.0,27.0,637,3.769,4.7,36.1,0.0,0.131,0.06,3.0,0.0,25,348,130,97,7,3,30,6,1,16,9,MXC,0,61,8,149,32,0.0,20.4,37.4,32.0,40.2,19.6,8.2,0.314,0.249
2023,673.0,Aguilas de Mexicali,511428,Leo Heras,9,RF,202,62.0,97.0,6.0,0,0.25,17.0,0.0,2.0,36.0,787,3.896,12.9,19.3,0.015,0.667,0.159,1.0,0.0,22,327,81,137,23,7,50,6,1,16,12,MXC,3,39,26,170,35,10.7,10.3,24.8,20.4,45.3,16.8,17.5,0.064,0.313
2023,673.0,Aguilas de Mexicali,657011,Troy Stokes Jr.,8,CF,63,14.0,16.0,1.0,0,0.235,3.0,2.0,1.0,3.0,249,3.952,12.7,27.0,0.016,0.471,0.096,0.0,0.0,4,107,28,36,5,1,17,2,0,3,4,MXC,1,17,8,52,9,16.7,11.2,26.2,16.7,58.3,11.1,13.9,0.143,0.286
2023,673.0,Aguilas de Mexicali,677965,Jimmy Kerrigan,8,CF,63,10.0,36.0,2.0,2,0.2,1.0,3.0,4.0,13.0,207,3.286,4.8,15.9,0.0,0.3,0.019,0.0,0.0,8,117,32,47,7,3,20,0,0,5,4,MXC,0,10,3,53,9,0.0,15.5,27.4,17.0,51.1,17.0,14.9,0.111,0.213
2023,673.0,Aguilas de Mexicali,608608,Carlos Munoz,X,X,6,1.0,6.0,0.0,0,0.167,0.0,0.0,0.0,1.0,20,3.333,0.0,0.0,0.0,,0.0,1.0,0.0,2,10,1,6,0,0,3,0,0,1,0,MXC,0,0,0,6,1,0.0,5.0,10.0,33.3,50.0,16.7,0.0,0.0,0.157
2023,673.0,Aguilas de Mexicali,642720,Ray-Patrick Didder,8,CF,49,9.0,22.0,0.0,1,0.2,3.0,0.0,1.0,7.0,199,4.061,12.2,26.5,0.0,0.462,0.071,0.0,0.0,8,79,21,30,2,3,11,0,0,3,3,MXC,0,13,6,42,6,0.0,10.6,26.6,26.7,46.7,20.0,6.7,0.143,0.23
2023,673.0,Aguilas de Mexicali,682040,Jordan Qsar,7,LF,16,1.0,5.0,0.0,0,0.167,0.0,0.0,0.0,0.0,82,5.125,0.0,62.5,0.0,,0.0,1.0,0.0,1,32,12,6,1,2,1,0,0,1,0,MXC,0,10,0,16,1,0.0,14.6,37.5,16.7,16.7,50.0,16.7,0.625,0.059
2023,673.0,Aguilas de Mexicali,572868,Anthony Giansanti,7,LF,30,4.0,19.0,0.0,0,0.0,1.0,0.0,1.0,7.0,119,3.967,13.3,20.0,0.033,0.667,0.115,1.0,0.0,5,58,14,20,4,2,8,0,0,1,0,MXC,1,6,4,26,1,20.0,11.8,24.1,25.0,40.0,15.0,20.0,0.067,0.172
2023,673.0,Aguilas de Mexicali,701324,Oliver Carrillo,X,X,3,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11,3.667,33.3,33.3,0.0,1.0,0.0,0.0,0.0,0,5,3,1,0,0,1,0,0,0,0,MXC,0,1,1,2,0,,27.3,60.0,0.0,100.0,0.0,0.0,0.0,0.244
2023,673.0,Aguilas de Mexicali,692270,Antonio Castaneda,X,X,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,4,1,1,0,0,1,0,0,0,0,MXC,0,0,0,1,0,,14.3,25.0,0.0,100.0,0.0,0.0,0.0,0.0
2023,673.0,Aguilas de Mexicali,689567,Hernan Yanez,X,X,1,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,6,6.0,100.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,MXC,0,0,1,0,0,,0.0,,,,,,-1.0,0.731
2023,674.0,Charros de Jalisco,670351,Jose Rojas,5,3B,45,30.0,7.0,1.0,0,0.5,8.0,0.0,0.0,7.0,187,4.156,20.0,13.3,0.067,1.5,0.4,0.0,0.0,2,65,9,30,3,1,8,8,0,3,5,JAL,3,6,9,35,16,30.0,4.8,13.8,33.3,43.3,13.3,10.0,-0.067,0.598
2023,674.0,Charros de Jalisco,692979,Maikel Serrano,7,LF,114,42.0,50.0,0.0,1,0.448,2.0,1.0,3.0,24.0,419,3.675,8.8,14.0,0.0,0.625,0.029,2.0,0.0,11,232,64,87,4,3,30,11,0,8,20,JAL,0,16,10,102,39,0.0,15.3,27.6,25.3,57.5,12.6,4.6,0.052,0.404
2023,674.0,Charros de Jalisco,603877,Fernando Flores,2,C,89,39.0,37.0,0.0,0,0.435,6.0,0.0,1.0,22.0,287,3.225,1.1,20.2,0.011,0.056,0.091,0.0,0.0,12,150,33,70,7,4,16,8,0,10,13,JAL,1,18,1,88,31,5.0,11.5,22.0,28.6,41.4,20.0,10.0,0.191,0.375
2023,674.0,Charros de Jalisco,672951,Victor Ruiz,3,1B,3,1.0,1.0,0.0,0,0.5,0.0,0.0,0.0,0.0,8,2.667,0.0,33.3,0.0,,0.0,0.0,0.0,0,6,3,2,0,0,1,0,1,0,0,JAL,0,1,0,3,1,,37.5,50.0,0.0,50.0,0.0,50.0,0.333,0.314
2023,674.0,Charros de Jalisco,691858,Jared Serna,6,SS,254,111.0,86.0,2.0,0,0.363,23.0,2.0,4.0,41.0,938,3.693,7.1,18.1,0.028,0.391,0.168,6.0,0.0,30,442,101,188,12,6,68,18,2,20,32,JAL,7,46,18,232,72,14.6,10.8,22.9,25.5,53.2,13.8,7.4,0.11,0.39
