season,team_id,team_name,player_id,Name,POS,G,GO,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,PA,TB,RBI,LOB,sacBunts,SF,BABIP,GO/FO,AB/HR,team,1B,pRunMult,pRunMinDen,pRunPlusDen,wOBA
2020,673.0,Aguilas de Mexicali,662966,Bernardo Heras,C,28,18,9,5,0,2,13,3,0,13,0,0.188,69,0.216,0.348,0.564,1,1,50.0,1,260,74,24,11,37,0,2,0.196,0.67,34.5,MXC,6,10.366267577738167,58,16,0.253
2020,673.0,Aguilas de Mexicali,665745,Javier Salazar,SS,47,56,14,3,1,0,17,21,0,22,2,0.176,125,0.304,0.216,0.52,6,1,14.3,5,573,157,27,3,53,9,0,0.204,1.44,,MXC,18,18.94836007130125,103,45,0.252
2020,673.0,Aguilas de Mexicali,665870,Kevin Zamudio,X,13,4,2,1,0,1,7,0,0,4,0,0.16,25,0.16,0.32,0.48,0,0,,0,80,25,8,2,14,0,0,0.176,0.4,25.0,MXC,2,3.0995573380867496,21,4,0.214
2020,673.0,Aguilas de Mexicali,688022,Tristen Carranza,LF,10,6,3,0,0,0,10,3,0,3,1,0.158,19,0.304,0.158,0.462,1,0,0.0,0,95,25,3,1,1,2,0,0.333,3.0,,MXC,3,2.670633788869083,16,7,0.232
2020,673.0,Aguilas de Mexicali,554031,Jose Manuel Orozco,X,30,15,2,1,1,0,22,6,0,8,1,0.114,70,0.192,0.157,0.349,0,0,,6,320,78,11,3,39,0,1,0.163,0.58,,MXC,6,6.807786690433749,63,15,0.177
2020,673.0,Aguilas de Mexicali,510612,Francisco Cordoba,C,5,3,0,0,0,0,1,0,0,0,0,0.0,9,0.0,0.0,0.0,0,0,,0,33,10,0,1,4,0,1,0.0,0.5,,MXC,0,0.0,10,0,0.0
2020,673.0,Aguilas de Mexicali,692269,Ramon Mora,X,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,MXC,0,0.0,0,0,
2020,673.0,Aguilas de Mexicali,672953,Gilberto Vizcarra,C,2,0,0,0,0,0,2,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,10,2,0,0,1,0,0,,,,MXC,0,0.0,2,0,0.0
2020,673.0,Aguilas de Mexicali,657129,Marcus Wilson,RF,1,1,0,0,0,0,2,0,0,0,0,0.0,4,0.0,0.0,0.0,0,0,,0,18,4,0,0,4,0,0,0.0,1.0,,MXC,0,0.0,4,0,0.0
2020,674.0,Charros de Jalisco,668992,Missael Rivera,SS,38,27,20,10,2,1,20,9,0,41,2,0.353,116,0.409,0.5,0.909,1,0,0.0,4,496,128,58,14,54,1,0,0.421,0.93,116.0,JAL,28,27.677474747474747,75,52,0.415
2020,674.0,Charros de Jalisco,680029,Oziel Flores,X,27,7,6,1,0,0,3,5,0,7,0,0.333,21,0.462,0.381,0.843,1,0,0.0,0,102,26,8,6,7,0,0,0.389,1.75,,JAL,6,5.123229352347,14,12,0.409
2020,674.0,Charros de Jalisco,469117,Amadeo Zazueta,SS,39,48,28,7,0,4,19,10,0,53,1,0.331,160,0.368,0.45,0.818,3,1,25.0,6,651,176,72,20,73,1,3,0.35,1.09,40.0,JAL,42,34.011146761735,110,64,0.371
2020,674.0,Charros de Jalisco,515189,Japhet Amador,DH,54,57,34,11,0,15,38,18,3,66,0,0.319,207,0.37,0.589,0.959,0,0,,7,841,227,122,52,91,0,2,0.327,1.19,13.8,JAL,40,52.7652614379085,143,81,0.42
2020,674.0,Charros de Jalisco,624221,Carlos Figueroa,CF,57,87,43,10,2,0,35,28,1,72,0,0.316,228,0.391,0.377,0.768,2,10,83.3,4,955,262,86,19,72,6,0,0.373,2.18,,JAL,60,46.140392156862745,156,99,0.354
2020,674.0,Charros de Jalisco,645848,Dariel Álvarez,RF,59,70,28,10,0,8,19,17,2,71,1,0.309,230,0.355,0.457,0.812,2,3,60.0,8,855,251,105,39,105,0,3,0.306,0.96,28.75,JAL,53,48.600009902951086,162,87,0.366
2020,674.0,Charros de Jalisco,625329,Henry Urrutia,1B,52,61,25,11,0,5,30,27,3,59,1,0.303,195,0.39,0.436,0.826,0,1,100.0,6,800,223,85,29,89,0,0,0.338,1.36,39.0,JAL,43,43.305009902951085,136,84,0.377
2020,674.0,Charros de Jalisco,587275,Alan Espinoza,C,44,40,11,8,0,4,25,6,0,39,1,0.289,135,0.319,0.437,0.756,1,0,0.0,3,498,144,59,23,66,0,2,0.324,1.21,33.75,JAL,27,26.5338027332145,98,46,0.345
2020,674.0,Charros de Jalisco,676140,Julian Ornelas,LF,43,32,21,6,1,5,24,12,1,31,1,0.279,111,0.349,0.486,0.835,2,4,66.7,1,510,127,54,18,51,1,2,0.31,1.19,22.2,JAL,19,25.262726282432165,82,43,0.37
2020,674.0,Charros de Jalisco,473242,Agustin Murillo,3B,56,55,30,10,0,1,28,30,0,51,3,0.267,191,0.375,0.335,0.71,1,3,75.0,8,920,225,64,24,97,1,0,0.309,0.95,191.0,JAL,40,38.08108635373342,140,84,0.343
2020,674.0,Charros de Jalisco,570799,Christian Villanueva,1B,31,27,28,6,0,6,17,23,0,29,0,0.261,111,0.385,0.477,0.862,0,1,100.0,4,565,135,53,24,49,0,1,0.258,0.69,18.5,JAL,17,28.09487918399683,83,52,0.398
2020,674.0,Charros de Jalisco,497575,Manny Rodriguez,2B,49,59,31,10,0,3,28,19,0,49,4,0.261,188,0.34,0.362,0.702,0,1,100.0,7,806,212,68,23,76,0,1,0.291,1.11,62.67,JAL,36,35.92481877599525,140,72,0.332
2020,674.0,Charros de Jalisco,678411,Gustavo Ruiz,C,2,1,0,1,0,0,1,0,0,1,0,0.25,4,0.25,0.5,0.75,0,0,,0,18,4,2,1,3,0,0,0.333,1.0,,JAL,0,0.7665191126955833,3,1,0.331
2020,674.0,Charros de Jalisco,468368,Gabriel Gutierrez,C,22,30,7,4,0,0,9,5,1,16,0,0.225,71,0.276,0.282,0.558,0,0,,3,280,77,20,4,43,1,0,0.258,1.76,,JAL,12,9.910382253911665,55,20,0.253
2020,674.0,Charros de Jalisco,691858,Jared Serna,X,19,4,0,1,0,0,4,1,0,2,1,0.167,12,0.286,0.25,0.536,0,1,100.0,0,54,14,3,0,3,0,0,0.25,2.0,,JAL,1,1.8810764507823332,10,4,0.269
2020,674.0,Charros de Jalisco,622700,Santiago Chávez,X,14,5,2,1,0,0,6,1,0,3,0,0.158,19,0.2,0.211,0.411,0,1,100.0,0,74,21,4,2,9,1,0,0.231,0.83,,JAL,2,2.0110764507823333,16,4,0.187
2020,674.0,Charros de Jalisco,547375,Sergio Perez,LF,16,10,0,0,0,0,8,0,0,3,0,0.12,25,0.12,0.12,0.24,0,0,,0,97,25,3,1,12,0,0,0.176,2.5,,JAL,3,1.3995573380867499,22,3,0.112
2020,674.0,Charros de Jalisco,679589,Fernando Villegas,LF,10,2,0,0,0,0,6,1,0,1,0,0.083,12,0.154,0.083,0.237,0,0,,0,55,13,1,0,12,0,0,0.167,0.67,,JAL,1,0.7780382253911666,11,2,0.129
2020,674.0,Charros de Jalisco,660518,Juan Camacho,DH,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,5,1,0,0,1,0,0,0.0,1.0,,JAL,0,0.0,1,0,0.0
2020,674.0,Charros de Jalisco,696110,Juan Raul Camacho,X,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,4,1,0,0,0,0,0,0.0,0.0,,JAL,0,0.0,1,0,0.0
2020,674.0,Charros de Jalisco,696030,Alejandro Osuna,X,5,0,0,0,0,0,0,1,0,0,0,0.0,2,0.333,0.0,0.333,0,0,,0,14,3,0,0,0,0,0,0.0,0.0,,JAL,0,0.3115191126955833,2,1,0.246
2020,674.0,Charros de Jalisco,672361,Agustin Ruiz,X,3,1,1,0,0,0,1,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,6,2,0,0,1,0,0,0.0,1.0,,JAL,0,0.0,2,0,0.0
2020,675.0,Caneros de los Mochis,606019,Esteban Quiroz,2B,58,46,33,8,0,8,28,51,2,52,6,0.299,174,0.466,0.483,0.949,0,1,100.0,2,1026,234,84,38,62,0,3,0.312,0.9,21.75,MOC,36,51.410392156862756,125,107,0.437
2020,675.0,Caneros de los Mochis,666558,Eddy Martinez,CF,21,20,8,4,1,5,15,2,0,25,0,0.298,84,0.307,0.548,0.855,2,1,33.3,2,313,88,46,17,47,0,2,0.303,0.77,16.8,MOC,15,18.72342047930283,61,27,0.377
2020,675.0,Caneros de los Mochis,665455,Isaac Rodriguez,SS,54,62,30,4,0,5,29,21,1,58,5,0.291,199,0.373,0.387,0.76,5,10,66.7,4,852,228,77,14,49,3,0,0.321,1.17,39.8,MOC,49,40.8384907902555,141,83,0.353
2020,675.0,Caneros de los Mochis,666972,Guillermo Aviles,LF,7,9,5,2,0,1,6,3,1,7,0,0.28,25,0.357,0.48,0.837,0,0,,0,83,28,12,6,15,0,0,0.333,3.0,25.0,MOC,4,5.422152901564667,18,9,0.358
2020,675.0,Caneros de los Mochis,510612,Francisco Cordoba,1B,18,15,2,4,0,1,13,9,2,16,2,0.276,58,0.391,0.397,0.788,1,1,50.0,2,328,69,23,10,31,0,0,0.341,1.07,58.0,MOC,11,12.451458704694,42,25,0.354
2020,675.0,Caneros de los Mochis,682761,Josuan Hernandez,1B,36,40,25,5,1,3,29,17,0,33,3,0.254,130,0.353,0.377,0.73,2,4,66.7,5,658,152,49,14,64,2,0,0.306,1.33,43.33,MOC,24,26.570955634779164,97,53,0.342
2020,675.0,Caneros de los Mochis,616613,Rodolfo Amador,3B,45,61,18,6,0,4,19,13,1,41,2,0.246,167,0.308,0.353,0.661,2,2,50.0,4,682,182,59,18,78,0,0,0.257,1.33,41.75,MOC,31,29.07247474747475,126,55,0.307
2020,675.0,Caneros de los Mochis,653248,Amilcar Gomez,CF,55,40,23,2,0,4,44,16,0,38,2,0.242,157,0.32,0.331,0.651,1,2,66.7,5,747,180,52,10,64,5,0,0.312,1.0,39.25,MOC,32,27.718993860170336,119,56,0.303
2020,675.0,Caneros de los Mochis,672590,Hector Guerrero,2B,29,11,7,1,0,0,13,5,0,11,0,0.234,47,0.308,0.255,0.563,0,1,100.0,2,223,53,12,0,21,1,0,0.324,0.85,,MOC,10,6.989305803129334,36,16,0.271
2020,675.0,Caneros de los Mochis,660842,Juan Uriarte,C,43,39,13,6,1,3,25,4,1,28,3,0.23,122,0.271,0.369,0.64,1,2,66.7,3,464,132,45,10,46,3,0,0.266,1.18,40.67,MOC,18,20.17709249356308,94,34,0.284
2020,675.0,Caneros de los Mochis,669742,Darick Hall,1B,21,19,7,2,0,4,24,11,1,17,4,0.227,75,0.352,0.413,0.765,1,2,66.7,1,340,91,31,20,36,0,1,0.271,1.19,18.75,MOC,11,16.72601604278075,59,31,0.351
2020,675.0,Caneros de los Mochis,660518,Juan Camacho,1B,29,22,3,6,0,0,15,3,0,15,0,0.224,67,0.257,0.313,0.57,2,0,0.0,3,257,72,21,6,38,2,0,0.288,1.29,,MOC,9,9.7323440285205,52,18,0.258
2020,675.0,Caneros de los Mochis,516736,Leandro Castro,LF,36,34,18,3,0,10,25,11,1,29,2,0.213,136,0.282,0.456,0.738,1,1,50.0,4,546,149,62,21,68,0,0,0.188,0.71,13.6,MOC,16,27.55209249356308,107,41,0.331
2020,675.0,Caneros de los Mochis,611319,Jesus Arredondo,DH,39,31,6,3,1,0,25,11,1,22,0,0.21,105,0.284,0.257,0.541,0,6,100.0,1,493,117,27,8,35,1,0,0.275,1.11,,MOC,18,14.848611606258665,83,32,0.255
2020,675.0,Caneros de los Mochis,696535,Brayan Mendoza,CF,24,15,4,0,0,0,12,3,0,7,0,0.189,37,0.25,0.189,0.439,1,1,50.0,0,139,41,7,3,21,1,0,0.28,3.75,,MOC,7,4.200191126955833,30,10,0.214
2020,675.0,Caneros de los Mochis,671056,Iván Herrera,C,16,13,8,1,0,0,13,8,0,9,1,0.184,49,0.31,0.204,0.514,1,1,50.0,2,247,58,10,9,23,0,0,0.25,0.93,,MOC,8,7.3273440285205,40,18,0.267
2020,675.0,Caneros de los Mochis,666728,Carlos Soto,C,16,10,3,0,0,0,13,1,0,7,1,0.171,41,0.209,0.171,0.38,0,0,,1,171,43,7,2,12,0,0,0.25,0.91,,MOC,7,3.91367201426025,34,9,0.188
2020,675.0,Caneros de los Mochis,466089,Saul Soto,DH,34,37,12,4,0,2,25,16,0,18,0,0.153,118,0.254,0.237,0.491,0,0,,3,543,134,28,11,57,0,0,0.176,0.97,59.0,MOC,12,16.448611606258666,100,34,0.243
2020,675.0,Caneros de los Mochis,614182,Jose Carlos Urena,RF,19,14,2,0,0,0,15,2,0,7,0,0.149,47,0.184,0.149,0.333,0,1,100.0,3,196,49,7,1,20,0,0,0.219,1.27,,MOC,7,3.8886720142602496,40,9,0.164
2020,675.0,Caneros de los Mochis,692273,Brayan Guerrero,X,8,2,0,0,0,0,3,0,0,1,0,0.111,9,0.111,0.111,0.222,0,0,,1,36,9,1,0,5,0,0,0.167,0.67,,MOC,1,0.4665191126955833,8,1,0.104
2020,675.0,Caneros de los Mochis,673290,Fernando Inzunza,3B,20,8,1,2,0,0,9,6,0,3,0,0.083,36,0.214,0.139,0.353,0,0,,0,156,42,5,0,27,0,0,0.111,0.5,,MOC,1,3.8686720142602495,33,9,0.191
2020,675.0,Caneros de los Mochis,654959,Andres Ayon,LF,7,1,1,0,0,0,4,2,0,0,0,0.0,7,0.222,0.0,0.222,0,1,100.0,0,42,9,0,0,4,0,0,0.0,0.5,,MOC,0,0.6230382253911666,7,2,0.164
2020,675.0,Caneros de los Mochis,698880,Juan Haro,X,2,1,0,0,0,0,0,0,0,0,0,0.0,2,0.0,0.0,0.0,0,0,,0,6,2,0,0,0,0,0,0.0,1.0,,MOC,0,0.0,2,0,0.0
2020,675.0,Caneros de los Mochis,680022,Jose Lugo,LF,10,3,2,0,0,0,4,0,0,0,0,0.0,12,0.0,0.0,0.0,0,0,,1,43,12,0,0,10,0,0,0.0,0.6,,MOC,0,0.0,12,0,0.0
2020,676.0,Mayos de Navojoa,524648,Alejandro Gonzalez,RF,15,9,13,4,0,2,12,10,0,15,2,0.366,41,0.5,0.61,1.11,0,0,,0,254,56,25,6,11,2,1,0.464,1.13,20.5,NAV,9,13.852977817389583,27,27,0.481
2020,676.0,Mayos de Navojoa,674840,Jorge Sesma,CF,40,23,15,6,0,1,28,11,0,34,2,0.309,110,0.379,0.391,0.77,1,3,75.0,4,479,126,43,10,46,2,1,0.402,0.82,110.0,NAV,27,22.694879183996832,77,47,0.357
2020,676.0,Mayos de Navojoa,596671,Omar Renteria,C,51,50,25,7,0,3,36,24,2,52,4,0.308,169,0.4,0.402,0.802,2,2,50.0,1,726,204,68,25,77,4,3,0.368,1.32,56.33,NAV,42,37.35893345216874,120,78,0.364
2020,676.0,Mayos de Navojoa,607372,Juan Perez,LF,17,11,10,3,1,1,16,7,0,19,1,0.297,64,0.37,0.422,0.792,0,3,100.0,0,303,73,27,9,29,0,1,0.375,0.58,64.0,NAV,14,13.784496930085167,46,27,0.368
2020,676.0,Mayos de Navojoa,672359,Tirso Ornelas,LF,5,4,2,1,0,0,2,2,0,4,0,0.286,14,0.375,0.357,0.732,0,0,,0,48,16,5,0,8,0,0,0.333,1.0,,NAV,3,2.7891146761735,10,6,0.351
2020,676.0,Mayos de Navojoa,682761,Josuan Hernandez,1B,15,21,3,2,0,1,7,7,1,14,0,0.269,52,0.339,0.365,0.704,0,0,,2,228,62,19,14,17,0,3,0.277,1.62,52.0,NAV,11,9.933863141216085,41,20,0.315
2020,676.0,Mayos de Navojoa,593432,Jesus Loya,LF,26,20,11,2,1,1,8,6,1,16,1,0.258,62,0.333,0.371,0.704,1,0,0.0,2,257,71,23,3,21,2,0,0.283,1.0,62.0,NAV,12,11.461901366607249,46,22,0.312
2020,676.0,Mayos de Navojoa,592312,Jorge Flores,SS,57,55,37,10,1,1,41,34,1,47,4,0.244,193,0.359,0.321,0.68,5,13,72.2,3,974,246,62,20,65,9,6,0.293,0.85,193.0,NAV,35,38.05608635373341,152,84,0.314
2020,676.0,Mayos de Navojoa,668410,Omar Meza,2B,23,12,8,1,0,0,8,5,0,9,1,0.243,37,0.349,0.27,0.619,0,1,100.0,1,154,44,10,4,14,1,0,0.31,1.33,,NAV,8,6.392786690433749,28,15,0.302
2020,676.0,Mayos de Navojoa,592637,D.J. Peterson,1B,9,7,2,2,1,1,6,3,0,8,1,0.242,33,0.324,0.455,0.779,0,0,,1,133,37,15,7,19,0,0,0.269,0.58,33.0,NAV,4,7.106710239651417,25,12,0.357
2020,676.0,Mayos de Navojoa,668165,Jose Gaitan,RF,22,26,10,1,0,0,15,4,0,16,0,0.239,67,0.282,0.254,0.536,1,0,0.0,3,257,73,17,2,19,2,0,0.308,2.17,,NAV,15,9.010382253911667,51,20,0.251
2020,676.0,Mayos de Navojoa,605011,Moises Gutierrez,2B,35,37,11,7,0,1,31,8,3,29,1,0.232,125,0.281,0.312,0.593,1,0,0.0,1,489,140,39,12,57,5,1,0.298,1.09,125.0,NAV,21,18.45664983164983,97,35,0.254
2020,676.0,Mayos de Navojoa,591511,Paul Leon,1B,39,36,10,4,0,0,30,10,0,31,0,0.231,134,0.283,0.261,0.544,0,0,,5,551,145,35,8,46,0,1,0.295,0.95,,NAV,27,18.777283620518915,104,41,0.262
2020,676.0,Mayos de Navojoa,661313,Asael Sanchez,LF,48,40,17,7,1,8,47,14,1,39,0,0.225,173,0.28,0.416,0.696,1,0,0.0,5,710,190,72,28,71,1,2,0.258,0.8,21.62,NAV,23,32.381840958605665,136,52,0.312
2020,676.0,Mayos de Navojoa,655212,Manuel Orduno,2B,24,21,12,2,2,1,16,6,0,15,4,0.217,69,0.316,0.348,0.664,0,0,,3,287,81,24,6,39,2,0,0.269,1.11,69.0,NAV,10,12.886458704693998,54,25,0.309
2020,676.0,Mayos de Navojoa,628013,Victor Mendoza,1B,13,13,3,1,0,0,11,10,1,9,1,0.209,43,0.37,0.233,0.603,0,0,,4,225,54,10,8,27,0,0,0.281,1.3,,NAV,8,7.638863141216083,34,19,0.3
2020,676.0,Mayos de Navojoa,477644,Christian Zazueta,3B,57,60,21,6,0,7,38,10,1,43,1,0.209,206,0.248,0.34,0.588,0,5,100.0,6,788,218,70,30,107,0,1,0.222,0.91,29.43,NAV,30,31.53487918399683,164,53,0.268
2020,676.0,Mayos de Navojoa,603877,Fernando Flores,C,40,35,7,2,0,1,16,12,2,23,1,0.205,112,0.286,0.25,0.536,2,0,0.0,6,491,128,28,7,51,2,1,0.229,0.85,112.0,NAV,20,15.715130718954251,90,34,0.247
2020,676.0,Mayos de Navojoa,592829,David Vidal,2B,14,19,5,0,0,1,10,8,0,10,1,0.204,49,0.328,0.265,0.593,0,0,,3,263,58,13,5,28,0,0,0.237,1.9,49.0,NAV,9,8.4273440285205,39,19,0.297
2020,676.0,Mayos de Navojoa,542896,Jay Austin,DH,14,25,7,2,0,0,9,3,1,10,2,0.182,55,0.246,0.218,0.464,1,1,50.0,2,215,61,12,7,25,0,1,0.213,2.08,,NAV,8,6.561267577738167,46,14,0.216
2020,676.0,Mayos de Navojoa,622398,Marco Guzman,2B,12,6,4,2,0,1,8,3,0,4,0,0.143,28,0.226,0.321,0.547,0,1,100.0,1,118,31,9,4,16,0,0,0.158,0.6,28.0,NAV,1,4.334114676173499,24,7,0.256
2020,676.0,Mayos de Navojoa,605148,Zach Borenstein,RF,10,4,3,1,0,0,20,2,0,5,0,0.132,38,0.175,0.158,0.333,0,1,100.0,0,170,40,6,2,20,0,0,0.278,0.44,,NAV,4,3.2556337888690834,33,7,0.164
2020,676.0,Mayos de Navojoa,605797,Eduardo Revilla,C,9,7,1,0,0,0,3,0,0,1,0,0.071,14,0.071,0.071,0.142,0,0,,2,44,14,1,0,10,0,0,0.091,2.33,,NAV,1,0.4665191126955833,13,1,0.067
2020,676.0,Mayos de Navojoa,696116,Hector Estrada,X,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,,,,NAV,0,0.0,0,0,
2020,676.0,Mayos de Navojoa,696115,Elmer Lopez,LF,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0,0,,0,2,1,0,0,1,0,0,0.0,0.0,,NAV,0,0.0,1,0,0.0
2020,676.0,Mayos de Navojoa,685716,Nelson Quiroz,X,3,2,0,0,0,0,1,0,0,0,0,0.0,3,0.0,0.0,0.0,0,0,,0,15,3,0,0,2,0,0,0.0,2.0,,NAV,0,0.0,3,0,0.0
2020,677.0,Naranjeros de Hermosillo,678218,Brandon Valenzuela,X,2,0,0,0,0,0,0,0,0,1,0,0.5,2,0.5,0.5,1.0,0,0,,0,7,2,1,0,0,0,0,0.5,0.0,,HER,1,0.4665191126955833,1,1,0.468
2020,677.0,Naranjeros de Hermosillo,628450,Yadiel Hernandez,RF,51,42,32,10,1,4,47,34,3,60,1,0.339,177,0.448,0.475,0.923,2,5,71.4,4,896,212,84,24,71,0,0,0.444,1.5,44.25,HER,45,45.288681917211335,117,92,0.421
2020,677.0,Naranjeros de Hermosillo,650995,Norberto Obeso,LF,51,76,30,10,2,1,27,25,3,68,0,0.329,207,0.397,0.411,0.808,5,10,66.7,6,909,235,85,26,65,1,2,0.37,1.95,207.0,HER,55,43.65020102990691,141,90,0.368
2020,677.0,Naranjeros de Hermosillo,543875,Niko Vasquez,1B,39,20,14,4,0,2,37,19,0,38,0,0.297,128,0.383,0.375,0.758,3,0,0.0,2,595,149,48,16,57,0,2,0.396,0.57,64.0,HER,32,26.713551198257083,92,57,0.359
2020,677.0,Naranjeros de Hermosillo,458501,Luis Alfonso Cruz,3B,48,32,28,13,0,5,23,12,2,52,2,0.286,182,0.337,0.44,0.777,1,1,50.0,2,688,196,80,31,86,0,0,0.305,0.43,36.4,HER,34,36.61462764903942,130,64,0.35
2020,677.0,Naranjeros de Hermosillo,606580,Jose Cardona,CF,52,51,25,11,0,0,32,13,0,56,1,0.279,201,0.321,0.333,0.654,1,16,94.1,5,740,219,67,25,100,1,3,0.326,0.77,,HER,45,33.81133788869083,148,70,0.306
2020,677.0,Naranjeros de Hermosillo,663967,César Salazar,C,27,11,10,5,1,1,23,10,1,23,3,0.277,83,0.371,0.398,0.769,1,2,66.7,2,405,97,33,9,29,0,1,0.367,0.41,83.0,HER,16,17.54664983164983,61,35,0.354
2020,677.0,Naranjeros de Hermosillo,675970,Alex Robles,2B,52,64,22,8,1,0,31,9,0,50,4,0.276,181,0.32,0.331,0.651,2,12,85.7,5,724,199,60,16,91,2,3,0.327,1.56,,HER,41,30.44570409982175,134,63,0.303
2020,677.0,Naranjeros de Hermosillo,662962,Jasson Atondo,SS,52,82,27,5,2,1,26,24,0,51,1,0.268,190,0.352,0.332,0.684,5,5,50.0,7,815,228,63,23,93,12,1,0.305,1.86,190.0,HER,43,35.17893345216875,140,76,0.311
2020,677.0,Naranjeros de Hermosillo,676761,Irving Lopez,2B,7,3,1,2,0,0,3,4,0,3,1,0.25,12,0.471,0.417,0.888,2,0,0.0,0,75,18,5,0,6,1,0,0.333,0.75,,HER,1,3.5821529015646663,9,8,0.406
2020,677.0,Naranjeros de Hermosillo,642299,Alejandro Flores,C,22,14,7,4,1,0,14,6,1,12,0,0.231,52,0.305,0.346,0.651,1,2,66.7,2,203,60,18,4,32,1,1,0.308,1.0,,HER,7,8.925824915824915,41,17,0.287
2020,677.0,Naranjeros de Hermosillo,622047,Fernando Perez,1B,26,33,15,2,2,2,16,10,0,22,0,0.227,97,0.299,0.351,0.65,0,0,,1,423,107,34,14,71,0,0,0.253,1.27,48.5,HER,16,16.9855733808675,75,32,0.305
